Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L520;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01495;NL01496;NL10133;NL10318;NL10444;NL10644;NL10722;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20200321 12:00;20200321 13:00;0.5;0.5;0;-0.1;0.44;0.52;0.24;0.47;;0.02;0.3;3.1;1.3;-0.2
SO2;uur;µg/m³;20200321 13:00;20200321 14:00;;0.8;0.1;0.1;0.6;0.57;0.33;0.29;;0;0.3;3.6;1.1;-0.3
SO2;uur;µg/m³;20200321 14:00;20200321 15:00;0.6;0.9;0;-0.2;0.76;0.59;0.19;0.21;;-0.02;0.2;3.3;0.8;-0.4
SO2;uur;µg/m³;20200321 15:00;20200321 16:00;1.4;0.9;0;-0.5;0.57;0.54;0.12;0.16;;-0.02;0.2;3.7;0.9;-0.2
SO2;uur;µg/m³;20200321 16:00;20200321 17:00;1;0.9;0.3;-0.3;0.37;0.43;0.11;0.17;;-0.03;0.3;3.1;0.6;-0.3
SO2;uur;µg/m³;20200321 17:00;20200321 18:00;1;1;-0.1;1;0.56;0.36;0.17;0.2;;0.04;0.3;3.3;1;-0.1
SO2;uur;µg/m³;20200321 18:00;20200321 19:00;0.2;0.7;0;0.1;0.58;0.29;0.2;0.2;;0.04;0.3;2.6;1.6;0
SO2;uur;µg/m³;20200321 19:00;20200321 20:00;0;0.7;-0.1;0.6;0.62;0.31;0.13;0.23;;0.02;0.2;2.6;1.3;-0.1
SO2;uur;µg/m³;20200321 20:00;20200321 21:00;0.5;0.8;-0.2;0;0.59;0.28;0.19;0.25;;-0.02;0.1;3.3;1.5;-0.1
SO2;uur;µg/m³;20200321 21:00;20200321 22:00;6.6;0.6;-0.4;0.5;0.52;0.32;0.22;0.2;;-0.03;0.1;3.1;1.5;-0.2
SO2;uur;µg/m³;20200321 22:00;20200321 23:00;3.5;0.6;-0.3;-0.8;0.24;0.26;0.11;0.18;;0.06;0.1;3.3;1.5;-0.2
SO2;uur;µg/m³;20200321 23:00;20200322 00:00;0.3;0.4;-0.3;-0.4;0.37;0.54;0.17;0.15;;0.09;0.1;2.6;2.2;-0.1
SO2;uur;µg/m³;20200322 00:00;20200322 01:00;-0.2;0.6;-0.3;0.2;0.63;0.69;0.15;0.17;;0.2;0.1;2.4;1.1;-0.2
SO2;uur;µg/m³;20200322 01:00;20200322 02:00;0.2;0.3;-0.4;0.9;0.48;0.79;0.14;0.19;;0.13;0.1;2.9;0.9;0
SO2;uur;µg/m³;20200322 02:00;20200322 03:00;-0.5;0.2;-0.3;0.3;0.34;0.99;0.14;0.19;;0.16;0;3.1;1.5;-0.1
SO2;uur;µg/m³;20200322 03:00;20200322 04:00;-0.5;0.2;-0.3;-0.8;0.27;1.01;0.17;0.19;;0.17;0;2.4;1.4;-0.1
SO2;uur;µg/m³;20200322 04:00;20200322 05:00;-0.6;0.3;-0.4;-1;0.39;1.1;0.22;0.19;;;0;2.2;1.4;-0.1
SO2;uur;µg/m³;20200322 05:00;20200322 06:00;-0.4;-0.1;-0.4;-1;0.57;1.34;0.28;0.19;;;4.2;2.7;0.9;-0.1
SO2;uur;µg/m³;20200322 06:00;20200322 07:00;0;0.1;-0.3;-1;;;;;;;1;3.2;;-0.2
SO2;uur;µg/m³;20200322 07:00;20200322 08:00;0;0.2;-0.4;-0.9;0.61;2.22;0.5;0.49;;;0.5;2.6;2.2;0
SO2;uur;µg/m³;20200322 08:00;20200322 09:00;1.7;0.2;-0.3;0.4;0.62;2.26;0.49;0.39;;0.47;0.5;3.4;2.6;0.2
SO2;uur;µg/m³;20200322 09:00;20200322 10:00;1.8;0.5;0.1;0.5;0.58;3.13;0.48;0.48;;0.4;0.8;4.1;2.6;0.1
SO2;uur;µg/m³;20200322 10:00;20200322 11:00;1.7;1;0.3;-0.1;0.54;3.19;0.48;0.49;;0.42;0.7;3.9;3.2;0.3
SO2;uur;µg/m³;20200322 11:00;20200322 12:00;1.3;0.9;0.4;-0.7;0.51;3.84;0.48;0.53;;0.48;0.6;3.4;2.8;0.5
SO2;uur;µg/m³;20200322 12:00;20200322 13:00;1.7;0.5;0.3;-0.8;0.46;3.14;0.41;0.5;;0.52;0.4;3.5;2.5;0.5
SO2;uur;µg/m³;20200322 13:00;20200322 14:00;0.7;1.3;0.2;-0.2;0.45;2.74;0.35;0.48;;0.41;0.3;3;1.8;0.6
SO2;uur;µg/m³;20200322 14:00;20200322 15:00;;1.2;0.2;-0.1;0.31;2.4;0.38;0.5;;0.39;0.3;3.7;2.8;0.4
SO2;uur;µg/m³;20200322 15:00;20200322 16:00;0.3;1.1;0.4;0.4;0.37;3.07;0.41;0.54;;0.47;0.3;4.5;1.6;0.4
SO2;uur;µg/m³;20200322 16:00;20200322 17:00;0.8;1.6;0.5;-0.4;0.37;3.01;0.36;0.41;;0.43;0.2;3.7;1.4;0.4
SO2;uur;µg/m³;20200322 17:00;20200322 18:00;0.3;1.4;0.3;0.5;0.41;3.16;0.25;0.35;;0.28;0.2;3.7;2.7;0.2
SO2;uur;µg/m³;20200322 18:00;20200322 19:00;0.2;1;0.4;-0.1;0.43;2.19;0.24;0.33;;0.23;0.2;3.8;1.2;0.2
SO2;uur;µg/m³;20200322 19:00;20200322 20:00;-0.3;1.2;0;-0.1;0.37;2.08;0.25;0.34;;0.21;0.2;3.5;1.6;0.3
SO2;uur;µg/m³;20200322 20:00;20200322 21:00;-0.5;1.3;-0.2;-0.6;0.3;2.19;0.26;0.28;;0.26;0.2;3.4;1.2;0.2
SO2;uur;µg/m³;20200322 21:00;20200322 22:00;-1;1.3;-0.4;-0.1;0.53;1.85;0.26;0.29;;0.2;0.2;3.1;0.8;0.2
SO2;uur;µg/m³;20200322 22:00;20200322 23:00;2;0.9;-0.2;-0.3;0.39;2.07;0.18;0.34;;0.13;0.1;3.4;1;0.3
SO2;uur;µg/m³;20200322 23:00;20200323 00:00;1;0.9;-0.1;0.1;0.8;2.02;0.2;0.68;;0.22;0.1;2.8;1.1;0.2
SO2;uur;µg/m³;20200323 00:00;20200323 01:00;5.5;1.2;0.1;0.5;1.5;1.05;0.26;1.21;;0.35;0.1;3.4;1.4;0.2
SO2;uur;µg/m³;20200323 01:00;20200323 02:00;5.2;1.5;0.2;1;1.42;0.83;0.51;1.65;;0.22;0.1;2.8;1.8;1
SO2;uur;µg/m³;20200323 02:00;20200323 03:00;8.3;1.2;0.1;1.6;0.72;0.75;0.94;1.85;;0.21;0.1;3.9;1.5;0.3
SO2;uur;µg/m³;20200323 03:00;20200323 04:00;5.8;1.1;0;-1;1.36;0.69;1.21;1.99;;0.2;0.1;3.8;1.7;0.3
SO2;uur;µg/m³;20200323 04:00;20200323 05:00;7.6;0.9;0;-0.1;1.8;0.4;1.25;1.75;;0.12;0.1;3.8;2.4;0.3
SO2;uur;µg/m³;20200323 05:00;20200323 06:00;9.5;0.9;0;0.5;1.49;0.37;1.2;1.4;;0.15;0.2;3.8;2.9;0.4
SO2;uur;µg/m³;20200323 06:00;20200323 07:00;8.6;0.6;0;0.6;1.07;0.35;1.15;0.97;;0.17;0.2;3.4;3.1;0.7
SO2;uur;µg/m³;20200323 07:00;20200323 08:00;11.6;0.6;0.1;0.3;1.22;0.41;1.17;1.03;;0.25;0.6;4;3.4;1.1
SO2;uur;µg/m³;20200323 08:00;20200323 09:00;14.2;1.3;1.2;0.7;1.35;0.42;1.32;0.93;;0.46;1.4;5.3;3.2;1.2
SO2;uur;µg/m³;20200323 09:00;20200323 10:00;13.4;1.3;1.8;0;0.98;0.59;1.25;0.56;;0.47;1.8;5.1;3;1.2
SO2;uur;µg/m³;20200323 10:00;20200323 11:00;10.9;1.6;1.7;1.7;0.76;1.03;1.1;0.45;;0.63;2.1;;3.5;1.6
SO2;uur;µg/m³;20200323 11:00;20200323 12:00;13.8;1.3;1.6;1.6;1.01;0.79;0.82;0.54;;0.75;2.1;5.2;4;1.6
SO2;uur;µg/m³;20200323 12:00;20200323 13:00;11.2;1.8;1.7;0.7;0.9;0.67;0.65;0.52;;0.54;2.4;4.4;4.2;1.9
SO2;uur;µg/m³;20200323 13:00;20200323 14:00;12.9;1.6;1.6;1.9;0.79;0.69;0.79;0.38;;0.51;2.7;5.5;3.3;2.1
SO2;uur;µg/m³;20200323 14:00;20200323 15:00;15.5;1.8;0.6;0.8;0.71;0.61;1.62;0.33;;0.45;2.6;5.3;5.3;2.4
SO2;uur;µg/m³;20200323 15:00;20200323 16:00;10.7;1.5;1.3;4.3;0.62;0.51;1.77;0.41;;0.59;2.5;5;5;2.1
SO2;uur;µg/m³;20200323 16:00;20200323 17:00;12.3;2;2.1;5.2;0.75;0.71;1.15;0.5;;0.7;2.6;5.6;4.1;2.3
SO2;uur;µg/m³;20200323 17:00;20200323 18:00;11.5;2;1.5;5.3;0.94;0.67;0.87;0.48;;0.5;2.4;6.2;;2.3
SO2;uur;µg/m³;20200323 18:00;20200323 19:00;18.7;2.1;1.9;5.2;1.38;0.55;0.88;0.71;;0.32;2.3;5.5;;2.2
SO2;uur;µg/m³;20200323 19:00;20200323 20:00;13.7;2.3;1.4;3.4;1.23;0.47;1.22;0.3;;0.17;1.6;5.4;3.8;2
SO2;uur;µg/m³;20200323 20:00;20200323 21:00;11.3;2.2;0.7;2.7;0.89;0.43;1.8;0.19;;0.17;0.6;5;2;0.9
SO2;uur;µg/m³;20200323 21:00;20200323 22:00;22.8;2.2;3.2;9.6;0.79;0.62;1.46;0.59;;0.19;0.4;4.6;2.2;0.3
SO2;uur;µg/m³;20200323 22:00;20200323 23:00;20.1;2.6;6.6;8.9;0.86;0.75;0.61;1.01;;0.29;0.3;3.3;1.3;0.3
SO2;uur;µg/m³;20200323 23:00;20200324 00:00;4.7;2.2;4.4;14.2;0.88;0.56;0.48;0.74;;0.35;0.3;3.7;2.5;0.4
SO2;uur;µg/m³;20200324 00:00;20200324 01:00;1;1.4;12.2;6.7;1;0.5;0.5;0.58;;0.48;0.3;3.7;2.6;0.7
SO2;uur;µg/m³;20200324 01:00;20200324 02:00;0.7;1.4;11;4.7;0.81;0.3;0.59;0.52;;0.8;0.4;3.7;2.2;1
SO2;uur;µg/m³;20200324 02:00;20200324 03:00;0.5;0.8;11.4;5.8;2.76;0.27;0.8;0.58;;0.98;0.7;3.6;2.4;1
SO2;uur;µg/m³;20200324 03:00;20200324 04:00;0;0.8;23.1;4.3;1.78;0.38;0.9;0.53;;0.89;1;4.1;2.6;0.9
SO2;uur;µg/m³;20200324 04:00;20200324 05:00;-0.1;0.9;14.3;5.8;0.53;0.98;1.01;1.16;;0.9;0.9;3.9;2.7;1.1
SO2;uur;µg/m³;20200324 05:00;20200324 06:00;1.2;1;5.6;8.9;0.62;1.06;0.88;1.18;;0.81;0.7;4;2.5;1
SO2;uur;µg/m³;20200324 06:00;20200324 07:00;2.9;0.6;3.1;9.1;0.49;0.61;0.93;1.19;;1.01;9.2;4.7;2.8;1.3
SO2;uur;µg/m³;20200324 07:00;20200324 08:00;4.6;1.2;5.8;13.1;0.77;0.88;1.24;1.31;;1.55;3.4;4;3.4;1.4
SO2;uur;µg/m³;20200324 08:00;20200324 09:00;5.9;2.6;13.9;17.1;1.3;1.16;1.45;1.7;;1.96;2.6;5.9;;1.5
SO2;uur;µg/m³;20200324 09:00;20200324 10:00;5;3.6;16.9;27.1;2.27;1.37;1.41;2.41;;1.59;2.2;5.4;3.9;1.5
SO2;uur;µg/m³;20200324 10:00;20200324 11:00;2.6;2.6;20.2;20.9;1.51;1.45;1.35;2.31;;1.5;1.9;4.5;3.5;1.8
SO2;uur;µg/m³;20200324 11:00;20200324 12:00;2.1;2.4;12.3;13;1.52;1.38;1.33;2.37;;1.46;1.8;4.4;2.9;1.6
SO2;uur;µg/m³;20200324 12:00;20200324 13:00;10.2;2.6;9.3;16.2;1.51;1.18;1.61;2.74;;1.32;1.7;4.2;3.7;1.6
SO2;uur;µg/m³;20200324 13:00;20200324 14:00;10.6;2.2;8.1;18.2;1.33;1.18;1.8;2.78;;1.35;1.6;5.1;;2
SO2;uur;µg/m³;20200324 14:00;20200324 15:00;11.8;1.7;5.4;12.6;1.09;1.16;2.07;2.93;;1.17;1.2;3.2;3.7;1.4
SO2;uur;µg/m³;20200324 15:00;20200324 16:00;12.4;1.7;4.8;9.5;1.01;1.09;2.08;2.22;;1.39;0.9;5.2;6.5;1.1
SO2;uur;µg/m³;20200324 16:00;20200324 17:00;12.3;1.6;3.9;9.3;1.3;0.95;1.8;1.7;;1.54;0.8;4.2;5.3;0.9
SO2;uur;µg/m³;20200324 17:00;20200324 18:00;4.4;1.9;2.9;8.3;1.64;0.7;1.23;1.51;1.02;1.46;0.8;3.8;3.7;1
SO2;uur;µg/m³;20200324 18:00;20200324 19:00;6.8;2.3;2.9;4.7;1.16;0.57;1.03;1.51;0.8;1.06;0.7;4.4;3.2;0.7
SO2;uur;µg/m³;20200324 19:00;20200324 20:00;20.2;4.1;3.5;5.4;2.71;0.5;0.72;0.83;0.84;0.89;0.9;3.4;2.1;0.8
SO2;uur;µg/m³;20200324 20:00;20200324 21:00;22.1;4.8;4.9;7.9;2.64;0.65;0.63;0.71;0.67;1.32;1;3.7;1.6;1.2
SO2;uur;µg/m³;20200324 21:00;20200324 22:00;30.7;4.2;7;7.7;1.29;1.35;0.7;0.86;0.63;0.87;1.4;3.4;2.8;1.3
SO2;uur;µg/m³;20200324 22:00;20200324 23:00;2.8;3.9;9.3;17;1.63;1.63;0.8;1.04;0.77;0.67;2.7;3.5;3.2;1.9
SO2;uur;µg/m³;20200324 23:00;20200325 00:00;-0.2;2.1;17;8;2.21;1.02;0.79;0.79;0.81;0.65;2;3.9;4;2.1
SO2;uur;µg/m³;20200325 00:00;20200325 01:00;2.3;1.8;27.8;5.5;2.96;0.92;0.69;1.14;0.79;0.72;1.3;4.5;3.6;1.4
SO2;uur;µg/m³;20200325 01:00;20200325 02:00;2.4;1.3;23.5;6.4;5.73;0.73;0.61;1.2;0.68;0.89;1;4.4;3.3;1.3
SO2;uur;µg/m³;20200325 02:00;20200325 03:00;1.2;1.6;25.1;5.9;4.92;1.21;0.72;0.96;0.79;1.09;0.9;4.1;3.4;1.6
SO2;uur;µg/m³;20200325 03:00;20200325 04:00;9.9;1.7;8.2;12.2;6.15;0.76;0.77;1.13;0.95;1.16;0.9;3.4;2.2;2.7
SO2;uur;µg/m³;20200325 04:00;20200325 05:00;20.2;1.4;4.4;6.6;1.9;1.03;0.91;1.45;0.9;1.21;1;4.1;3.3;2.1
SO2;uur;µg/m³;20200325 05:00;20200325 06:00;18.3;1.5;2.8;4.4;2.14;0.99;0.99;2.33;0.8;1.19;1.5;3.9;3.7;2.3
SO2;uur;µg/m³;20200325 06:00;20200325 07:00;13.4;1.5;2;4.3;3.18;2.14;1.32;2.59;0.67;1.1;2.1;5;3.8;2.7
SO2;uur;µg/m³;20200325 07:00;20200325 08:00;15;1.6;2.2;7.6;4.76;5.57;2.11;2.98;0.92;1.68;2.8;5.9;5;2.9
SO2;uur;µg/m³;20200325 08:00;20200325 09:00;23.4;2.4;5.8;6.2;4.41;7.33;2.48;3.13;1.39;2.08;3.3;5.7;6.3;3.2
SO2;uur;µg/m³;20200325 09:00;20200325 10:00;16.6;2.8;5.7;6.6;2.75;5.7;2.16;3.52;1.67;2.26;3.2;5.5;5.3;2.6
SO2;uur;µg/m³;20200325 10:00;20200325 11:00;13.4;2.9;3.8;4.3;2.51;3.55;2.36;3.67;1.88;2.38;3.2;4.9;4.7;2.7
SO2;uur;µg/m³;20200325 11:00;20200325 12:00;1.9;2.2;2.5;;1.82;2.11;2.15;3.63;1.76;1.9;4;6;5.1;3
SO2;uur;µg/m³;20200325 12:00;20200325 13:00;4.5;2.3;2;3.7;1.8;6.65;2.18;3.57;1.5;2.5;3.5;;5.2;2.9
SO2;uur;µg/m³;20200325 13:00;20200325 14:00;2;3.2;2.3;3.6;2.2;2.84;2.47;3.56;1.4;2.18;2.7;5.8;4.8;2.5
SO2;uur;µg/m³;20200325 14:00;20200325 15:00;2.1;3.7;2.3;4.9;1.59;2.9;2.64;2.08;1.37;1.94;1.5;6.6;2.8;1.1
SO2;uur;µg/m³;20200325 15:00;20200325 16:00;2.2;3.6;2.3;4.3;1.91;2.16;1.55;1.26;1.17;1.66;1.2;5;2.4;0.7
SO2;uur;µg/m³;20200325 16:00;20200325 17:00;0.9;2;1.3;3.1;3.22;1.87;1;1.18;1.29;2.51;1.2;4.5;3;0.8
SO2;uur;µg/m³;20200325 17:00;20200325 18:00;1.2;2.3;1.2;1.2;1.34;1.89;1.02;1.15;1.37;2.01;1.2;4.1;2.1;0.8
SO2;uur;µg/m³;20200325 18:00;20200325 19:00;1.6;2.1;1.5;2.7;1.37;3.2;1.02;1.15;1.6;1.63;2.1;4.4;3.8;1.6
SO2;uur;µg/m³;20200325 19:00;20200325 20:00;2.1;2.3;0.8;3.7;1.33;1.46;1.01;1.13;2.13;1.37;1.5;5;3.4;0.9
SO2;uur;µg/m³;20200325 20:00;20200325 21:00;1.8;2.6;0.5;3.6;1.49;1.26;0.87;1.6;1.84;1.23;1.2;4.4;3.8;1
SO2;uur;µg/m³;20200325 21:00;20200325 22:00;1.4;2.9;0.5;3.6;1.39;1.76;0.81;1.47;1.27;1;1;3.8;3.3;0.5
SO2;uur;µg/m³;20200325 22:00;20200325 23:00;1.1;3.1;0.2;3.4;1.56;1.44;1.43;1.4;1.37;0.71;1.5;5.6;3.9;1.4
SO2;uur;µg/m³;20200325 23:00;20200326 00:00;1.1;2.7;0.2;3.7;1.84;1.36;1.44;1.23;1.64;0.75;1.7;5;3;1.3
SO2;uur;µg/m³;20200326 00:00;20200326 01:00;0.9;1.7;0.2;3.2;1.62;1.35;1.3;1.11;1.54;0.7;1.4;3.9;2.3;0.6
SO2;uur;µg/m³;20200326 01:00;20200326 02:00;1.9;1.7;0.1;3.2;1.38;1.41;1.01;1.09;1.47;0.88;1;3.5;3.1;0.6
SO2;uur;µg/m³;20200326 02:00;20200326 03:00;5;2.4;0.1;2.7;1.06;1.67;0.85;1.12;1.41;0.86;1;4.2;2.2;1.3
SO2;uur;µg/m³;20200326 03:00;20200326 04:00;4.2;2.3;0;2.2;0.74;1.86;0.79;1.17;1.36;0.93;1;4.4;3;1.6
SO2;uur;µg/m³;20200326 04:00;20200326 05:00;2.6;2;-0.1;1.9;0.28;1.92;1.04;1.03;1.75;0.68;0.8;4.1;2.3;0.5
SO2;uur;µg/m³;20200326 05:00;20200326 06:00;2.4;2;0;3.7;0.28;2.03;0.87;1.08;1.58;1.32;0.5;3.8;0.6;0.2
SO2;uur;µg/m³;20200326 06:00;20200326 07:00;2.1;1.8;0;4;0.5;2.61;0.89;1.09;1.43;1.99;0.3;3.8;2.2;-0.1
SO2;uur;µg/m³;20200326 07:00;20200326 08:00;2.5;2.2;0.2;5.4;1.04;2.63;1.18;1.14;1.59;1.5;5.9;4.7;1.9;0.3
SO2;uur;µg/m³;20200326 08:00;20200326 09:00;3.4;2.4;1;4.4;2.96;2.48;1.79;1.64;2.45;2.43;3.4;4.1;2.8;0.9
SO2;uur;µg/m³;20200326 09:00;20200326 10:00;3.2;2.4;1.9;3.1;4.04;2.97;2.46;1.97;3.11;3.04;3.6;5.4;2.6;1.6
SO2;uur;µg/m³;20200326 10:00;20200326 11:00;3.2;2.3;2.1;4.3;2.43;2.28;2.62;2.22;3;7.76;3.5;4.9;;1.8
SO2;uur;µg/m³;20200326 11:00;20200326 12:00;-1.3;2.8;2;4.4;2.13;1.81;2.79;2.54;2.88;2.4;3.5;5.9;4.1;2.3
SO2;uur;µg/m³;20200326 12:00;20200326 13:00;1.6;1.5;2.2;2.6;2.57;2.22;3.1;2.29;2.44;2.75;3.5;5.9;5.3;2.3
SO2;uur;µg/m³;20200326 13:00;20200326 14:00;1.9;0.9;2.3;4.6;2.82;2.08;2.88;2.06;2.3;2.74;3.2;5.6;3.5;2.1
SO2;uur;µg/m³;20200326 14:00;20200326 15:00;1.4;1.5;2;4.3;1.88;1.99;2.84;2.06;3;2.59;2.9;5.3;4.6;2
SO2;uur;µg/m³;20200326 15:00;20200326 16:00;2;2.2;1.3;4.3;1.49;1.9;2.73;2.1;3.07;2.22;2.7;5.3;4.1;1.8
SO2;uur;µg/m³;20200326 16:00;20200326 17:00;2;2.7;1.8;4.1;1.27;1.72;2.49;2;2.76;2.01;2.2;4.5;3.8;1.4
SO2;uur;µg/m³;20200326 17:00;20200326 18:00;2.2;2.4;1.5;2.5;1.43;1.62;2.03;2.08;2.18;2.07;2.1;4.4;3.2;1.4
SO2;uur;µg/m³;20200326 18:00;20200326 19:00;2;2.4;1.5;4.6;1.42;1.4;1.73;1.99;1.95;1.66;2.3;4.3;2.7;0.7
SO2;uur;µg/m³;20200326 19:00;20200326 20:00;2.7;2.5;0.9;4.1;0.98;1.17;1.57;1.66;2.02;1.22;2.1;4.2;2.6;0.6
SO2;uur;µg/m³;20200326 20:00;20200326 21:00;3.8;2.8;0.3;4.1;0.89;1.26;1.52;1.46;1.73;1.01;2;3.8;1.8;0.5
SO2;uur;µg/m³;20200326 21:00;20200326 22:00;2;2.6;0.2;3.1;0.77;1.69;1.38;1.29;1.39;0.94;1.7;3.7;1;-0.1
SO2;uur;µg/m³;20200326 22:00;20200326 23:00;1;2.1;0.1;4;0.4;1.81;1.45;1.2;1.55;1.13;1.3;3.3;1.2;-0.1
SO2;uur;µg/m³;20200326 23:00;20200327 00:00;2.8;1.7;0.1;4.1;0.26;1.64;1.2;1.15;1.5;1.15;0.8;3.2;2.1;-0.3
SO2;uur;µg/m³;20200327 00:00;20200327 01:00;1.8;1.5;0.1;4.1;0.25;1.31;0.78;1.3;1.94;1.02;0.5;3.7;1.3;-0.5
SO2;uur;µg/m³;20200327 01:00;20200327 02:00;2.6;1.3;0.1;4;0.23;1.07;0.68;1.17;2.03;0.93;0.4;3.2;1.3;-0.6
SO2;uur;µg/m³;20200327 02:00;20200327 03:00;4.7;0.9;0.1;4.1;0.25;0.98;0.72;0.85;1.79;0.92;0.3;3.2;1.5;-0.6
SO2;uur;µg/m³;20200327 03:00;20200327 04:00;3;0.8;0;3.1;0.14;1.01;0.66;0.58;1.63;1.07;0.2;3.2;1.2;-0.6
SO2;uur;µg/m³;20200327 04:00;20200327 05:00;2.5;0.7;0.1;3.6;0.08;0.93;0.88;0.67;1.54;0.82;0.1;3.7;1.1;-0.6
SO2;uur;µg/m³;20200327 05:00;20200327 06:00;2.3;0.7;0;3.8;0.05;0.91;0.85;0.58;1.39;0.78;0.1;4.1;1.8;-0.4
SO2;uur;µg/m³;20200327 06:00;20200327 07:00;2.3;0.6;0;2.9;0.08;1;0.72;0.54;1.34;0.75;0.1;3.1;1.3;-0.4
SO2;uur;µg/m³;20200327 07:00;20200327 08:00;3;0.7;0.3;4.5;0.28;1.37;0.83;0.83;1.79;0.99;0;3.9;1.5;
SO2;uur;µg/m³;20200327 08:00;20200327 09:00;4.3;1.2;0.6;4;1.51;1.79;1.45;1.42;2.41;1.44;0.1;4.3;2.3;-0.2
SO2;uur;µg/m³;20200327 09:00;20200327 10:00;4.5;2.1;1.5;5.1;2.76;2.08;2.09;1.96;2.72;1.83;0.6;4.7;2.4;0.2
SO2;uur;µg/m³;20200327 10:00;20200327 11:00;5.9;2.8;2.4;5.9;4.11;2.3;2.63;2.38;3.27;2;2.6;6.1;3.4;0.9
SO2;uur;µg/m³;20200327 11:00;20200327 12:00;1;2.6;2.3;5.3;3.82;2.36;3;2.63;3.47;2.22;3.3;6.2;3.9;2.2
SO2;uur;µg/m³;20200327 12:00;20200327 13:00;3.2;3.8;2.1;5.3;6.22;2.43;3.29;2.78;3.5;2.2;3.5;6.5;4.2;2.5
SO2;uur;µg/m³;20200327 13:00;20200327 14:00;3.9;4.1;2.3;5.2;6.24;2.41;3.41;3.21;3.65;2.22;3.4;5.7;4.8;2.2
SO2;uur;µg/m³;20200327 14:00;20200327 15:00;4.3;5.9;2.7;6;3.24;2.54;3.07;3.19;3.16;1.79;2.9;;4.2;1.8
SO2;uur;µg/m³;20200327 15:00;20200327 16:00;5;7.4;2.8;4.8;2.65;2.38;2.77;3.35;2.69;1.67;2.4;7.2;4.5;1.6
SO2;uur;µg/m³;20200327 16:00;20200327 17:00;4.2;4.4;2.6;4.1;2.44;2.46;2.21;3.03;2.48;1.44;2.5;6.2;3.1;1.1
SO2;uur;µg/m³;20200327 17:00;20200327 18:00;4.2;3.5;1.9;3.4;2.32;2.34;1.83;2.49;2.46;1.13;2.3;6.4;2.6;1
SO2;uur;µg/m³;20200327 18:00;20200327 19:00;3.5;5.7;1.4;2.5;1.6;1.64;1.45;1.44;2.39;0.83;1.7;4.9;2.3;-0.2
SO2;uur;µg/m³;20200327 19:00;20200327 20:00;2.7;9.2;1.1;3.1;0.92;1.18;0.98;0.89;2.34;0.71;1;3.9;2.1;-0.7
SO2;uur;µg/m³;20200327 20:00;20200327 21:00;2.2;3;0.5;2.5;1.04;1.52;0.87;0.67;2.35;0.71;0.7;3.8;2;-0.8
SO2;uur;µg/m³;20200327 21:00;20200327 22:00;2.2;2.2;0.2;2.3;0.59;2.02;0.84;0.67;2.52;0.69;0.5;3.3;1.3;-0.8
SO2;uur;µg/m³;20200327 22:00;20200327 23:00;1.6;1.6;0.2;2.7;0.39;1.87;0.81;0.65;3.23;0.5;0.3;3.6;0.6;-0.8
SO2;uur;µg/m³;20200327 23:00;20200328 00:00;2.2;1.1;0.2;2.4;0.33;1.47;0.67;0.62;2.39;0.48;0.2;3.5;2.2;-0.9
SO2;uur;µg/m³;20200328 00:00;20200328 01:00;1.7;0.9;0.3;2.6;0.24;1.06;0.66;0.56;2.48;0.53;0.1;3.7;2.1;-0.8
SO2;uur;µg/m³;20200328 01:00;20200328 02:00;1.6;0.3;0.2;2.2;0.17;0.92;0.58;0.53;1.65;0.49;0;3.4;0.6;-1
SO2;uur;µg/m³;20200328 02:00;20200328 03:00;1.4;0.2;0.2;2.3;0.12;0.88;0.54;0.57;1.16;0.44;0;3.8;2.2;-1.2
