Export;EXP-2023-01 (20230706 17:01);;;StationsCode;NL10131;NL10444;NL10538;NL10633;NL10738;NL10929
NH3;uur;µg/m³;20170102 22:00;20170102 23:00;14.896;1.243;2.821;3.8;6.752;4.921
NH3;uur;µg/m³;20170102 23:00;20170103 00:00;12.698;1.276;2.439;6.233;7.51;4.259
NH3;uur;µg/m³;20170103 00:00;20170103 01:00;13.02;1.312;2.421;13.35;6.61;5.407
NH3;uur;µg/m³;20170103 01:00;20170103 02:00;8.984;1.196;2.244;5.309;8.545;4.154
NH3;uur;µg/m³;20170103 02:00;20170103 03:00;6.721;1.176;2.488;8.514;6.819;4.251
NH3;uur;µg/m³;20170103 03:00;20170103 04:00;6.699;1.206;1.982;3.839;5.741;3.795
NH3;uur;µg/m³;20170103 04:00;20170103 05:00;11.172;1.277;2.21;3.878;5.197;3.907
NH3;uur;µg/m³;20170103 05:00;20170103 06:00;11.622;1.316;2.087;4.496;4.301;4.189
NH3;uur;µg/m³;20170103 06:00;20170103 07:00;10.925;1.155;2.163;4.567;3.364;5.143
NH3;uur;µg/m³;20170103 07:00;20170103 08:00;12.568;1.322;2.03;2.294;2.538;4.962
NH3;uur;µg/m³;20170103 08:00;20170103 09:00;7.092;1.359;2.134;2.508;2.232;5.109
NH3;uur;µg/m³;20170103 09:00;20170103 10:00;6.857;1.398;1.906;1.813;3.183;4.803
NH3;uur;µg/m³;20170103 10:00;20170103 11:00;5.802;1.325;2.134;2.455;3.166;5.233
NH3;uur;µg/m³;20170103 11:00;20170103 12:00;4.811;1.267;1.953;4.575;3.181;5.496
NH3;uur;µg/m³;20170103 12:00;20170103 13:00;3.75;1.271;1.878;4.94;2.973;4.855
NH3;uur;µg/m³;20170103 13:00;20170103 14:00;5.4;1.329;1.765;5.797;2.654;3.983
NH3;uur;µg/m³;20170103 14:00;20170103 15:00;4.918;1.409;2.077;5.003;2.871;3.644
NH3;uur;µg/m³;20170103 15:00;20170103 16:00;4.193;1.427;2.868;4.86;2.688;3.462
NH3;uur;µg/m³;20170103 16:00;20170103 17:00;4.344;1.394;3.082;6.802;3.388;3.568
NH3;uur;µg/m³;20170103 17:00;20170103 18:00;4.708;1.355;2.052;4.342;2.949;3.389
NH3;uur;µg/m³;20170103 18:00;20170103 19:00;6.593;1.391;1.535;1.811;3.114;3.268
NH3;uur;µg/m³;20170103 19:00;20170103 20:00;7.117;1.343;1.662;5.969;2.065;3.035
NH3;uur;µg/m³;20170103 20:00;20170103 21:00;5.461;1.419;1.561;3.138;1.855;2.879
NH3;uur;µg/m³;20170103 21:00;20170103 22:00;4.565;1.393;;0.989;2.069;3.001
NH3;uur;µg/m³;20170103 22:00;20170103 23:00;4.327;1.416;;0.872;1.171;3.115
NH3;uur;µg/m³;20170103 23:00;20170104 00:00;3.548;1.506;;1.086;1.895;3.381
NH3;uur;µg/m³;20170104 00:00;20170104 01:00;5.093;1.526;;0.702;2.913;2.978
NH3;uur;µg/m³;20170104 01:00;20170104 02:00;4.309;1.503;4.425;0.504;2.325;3.114
NH3;uur;µg/m³;20170104 02:00;20170104 03:00;5.468;1.484;3.996;0.634;3.759;2.888
NH3;uur;µg/m³;20170104 03:00;20170104 04:00;;1.592;4.255;1.577;9.235;1.872
NH3;uur;µg/m³;20170104 04:00;20170104 05:00;;1.513;2.208;1.002;11.767;1.855
NH3;uur;µg/m³;20170104 05:00;20170104 06:00;5.622;1.53;1.188;0.835;17.459;0.935
NH3;uur;µg/m³;20170104 06:00;20170104 07:00;9.516;1.448;1.004;0.346;24.112;0.955
NH3;uur;µg/m³;20170104 07:00;20170104 08:00;7.729;1.287;1.217;0.354;24.906;1.58
NH3;uur;µg/m³;20170104 08:00;20170104 09:00;8.03;1.151;1.366;0.326;28.793;0.911
NH3;uur;µg/m³;20170104 09:00;20170104 10:00;9.171;1.216;2.333;-0.138;14.653;1.554
NH3;uur;µg/m³;20170104 10:00;20170104 11:00;6.85;1.315;2.022;0.002;12.358;0.837
NH3;uur;µg/m³;20170104 11:00;20170104 12:00;8.224;1.362;1.112;0.051;14.006;1.08
NH3;uur;µg/m³;20170104 12:00;20170104 13:00;7.505;1.244;1.244;-0.028;17.442;1.692
NH3;uur;µg/m³;20170104 13:00;20170104 14:00;6.339;1.212;2.224;0.038;17.367;0.058
NH3;uur;µg/m³;20170104 14:00;20170104 15:00;7.316;1.223;1.521;0.036;11.625;0.239
NH3;uur;µg/m³;20170104 15:00;20170104 16:00;5.537;1.247;2.807;-0.332;15.878;0.116
NH3;uur;µg/m³;20170104 16:00;20170104 17:00;7.041;1.397;1.524;0.17;14.51;1.103
NH3;uur;µg/m³;20170104 17:00;20170104 18:00;6.44;1.358;1.568;0.314;15.052;1.612
NH3;uur;µg/m³;20170104 18:00;20170104 19:00;4.528;1.315;1.687;;22.274;1.641
NH3;uur;µg/m³;20170104 19:00;20170104 20:00;14.863;1.319;1.497;;19.754;0.857
NH3;uur;µg/m³;20170104 20:00;20170104 21:00;8.517;1.372;1.489;;26.648;1.09
NH3;uur;µg/m³;20170104 21:00;20170104 22:00;14.194;1.276;1.439;;48.888;1.311
NH3;uur;µg/m³;20170104 22:00;20170104 23:00;;1.268;1.589;;33.214;3.861
NH3;uur;µg/m³;20170104 23:00;20170105 00:00;;1.296;1.467;;15.822;2.125
NH3;uur;µg/m³;20170105 00:00;20170105 01:00;;1.368;1.485;;31.086;8.789
NH3;uur;µg/m³;20170105 01:00;20170105 02:00;26.806;1.301;3.528;2.881;42.661;3.014
NH3;uur;µg/m³;20170105 02:00;20170105 03:00;23.339;1.172;3.145;2.766;50.249;0.736
NH3;uur;µg/m³;20170105 03:00;20170105 04:00;17.839;1.354;1.88;4.116;20.935;1.057
NH3;uur;µg/m³;20170105 04:00;20170105 05:00;8.185;1.374;1.569;6.625;33.153;1.265
NH3;uur;µg/m³;20170105 05:00;20170105 06:00;13.955;1.646;1.599;4.575;42.977;1.789
NH3;uur;µg/m³;20170105 06:00;20170105 07:00;26.902;1.54;1.712;2.506;27.426;2.832
NH3;uur;µg/m³;20170105 07:00;20170105 08:00;17.728;1.608;2.573;3.567;32.07;1.618
NH3;uur;µg/m³;20170105 08:00;20170105 09:00;20.076;1.599;3.264;5.647;20.56;2.293
NH3;uur;µg/m³;20170105 09:00;20170105 10:00;23.595;1.751;3.195;7.342;21.007;1.896
NH3;uur;µg/m³;20170105 10:00;20170105 11:00;24.188;2.532;2.863;3.164;31.372;2.634
NH3;uur;µg/m³;20170105 11:00;20170105 12:00;18.85;2.548;2.649;4.562;7.466;0.811
NH3;uur;µg/m³;20170105 12:00;20170105 13:00;14.824;1.866;2.198;1.567;3.082;0.293
NH3;uur;µg/m³;20170105 13:00;20170105 14:00;38.741;1.823;2.359;0.581;3.192;0.197
NH3;uur;µg/m³;20170105 14:00;20170105 15:00;56.145;1.701;2.375;0.727;2.089;0.389
NH3;uur;µg/m³;20170105 15:00;20170105 16:00;71.25;1.459;2.267;2.358;3.234;0.431
NH3;uur;µg/m³;20170105 16:00;20170105 17:00;134.493;1.776;2.07;5.786;6.222;0.162
NH3;uur;µg/m³;20170105 17:00;20170105 18:00;124.07;1.926;1.543;7.305;8.231;1.105
NH3;uur;µg/m³;20170105 18:00;20170105 19:00;87.043;2.231;1.731;10.866;12.978;1.062
NH3;uur;µg/m³;20170105 19:00;20170105 20:00;22.182;3.354;1.935;6.686;15.726;2.147
NH3;uur;µg/m³;20170105 20:00;20170105 21:00;17.957;2.403;1.956;13.845;15.407;1.862
NH3;uur;µg/m³;20170105 21:00;20170105 22:00;10.863;2.039;1.567;9.493;14.539;4.936
NH3;uur;µg/m³;20170105 22:00;20170105 23:00;10.911;3.666;1.708;12.111;23.255;2.766
NH3;uur;µg/m³;20170105 23:00;20170106 00:00;14.18;4.057;1.81;14.169;19.302;4.428
NH3;uur;µg/m³;20170106 00:00;20170106 01:00;16.595;3.211;2.023;10.238;18.733;3.699
NH3;uur;µg/m³;20170106 01:00;20170106 02:00;17.537;3.485;2.085;14.136;22.351;3.8
NH3;uur;µg/m³;20170106 02:00;20170106 03:00;25.943;4.168;2.357;9.665;31.925;5.037
NH3;uur;µg/m³;20170106 03:00;20170106 04:00;24.645;4.581;2.809;7.705;28.955;4.624
NH3;uur;µg/m³;20170106 04:00;20170106 05:00;26.899;4.102;2.813;8.614;15.667;5.591
NH3;uur;µg/m³;20170106 05:00;20170106 06:00;14.73;3.612;4.524;9.306;13.433;6.955
NH3;uur;µg/m³;20170106 06:00;20170106 07:00;8.223;4.511;3.521;9.381;11.94;6.461
NH3;uur;µg/m³;20170106 07:00;20170106 08:00;13.312;5.938;4.131;8.216;14.709;4.767
NH3;uur;µg/m³;20170106 08:00;20170106 09:00;11.589;6.401;5.666;8.775;15.195;6.675
NH3;uur;µg/m³;20170106 09:00;20170106 10:00;13.313;7.331;3.935;6.451;4.724;5.153
NH3;uur;µg/m³;20170106 10:00;20170106 11:00;20.365;7.559;3.093;9.918;7.127;3.554
NH3;uur;µg/m³;20170106 11:00;20170106 12:00;12.073;6.421;2.712;7.58;3.783;2.346
NH3;uur;µg/m³;20170106 12:00;20170106 13:00;10.956;5.507;2.495;5.157;2.742;1.804
NH3;uur;µg/m³;20170106 13:00;20170106 14:00;10.279;5.023;3.725;4.162;0.907;2.508
NH3;uur;µg/m³;20170106 14:00;20170106 15:00;9.695;2.995;5.248;3.98;;3.23
NH3;uur;µg/m³;20170106 15:00;20170106 16:00;6.26;2.532;6.774;4.139;2.244;3.611
NH3;uur;µg/m³;20170106 16:00;20170106 17:00;8.299;3.535;8.41;5.704;6.629;4.252
NH3;uur;µg/m³;20170106 17:00;20170106 18:00;16.814;4.317;9.413;7.264;8.845;4.414
NH3;uur;µg/m³;20170106 18:00;20170106 19:00;18.942;4.245;10.432;6.758;9.634;3.682
NH3;uur;µg/m³;20170106 19:00;20170106 20:00;13.002;4.082;11.909;7.405;7.484;4.461
NH3;uur;µg/m³;20170106 20:00;20170106 21:00;13.822;3.682;12.595;6.911;4.075;4.98
NH3;uur;µg/m³;20170106 21:00;20170106 22:00;13.702;3.839;14.033;5.646;3.368;5.211
NH3;uur;µg/m³;20170106 22:00;20170106 23:00;17.336;3.953;15.312;6.729;2.962;5.101
NH3;uur;µg/m³;20170106 23:00;20170107 00:00;12.206;3.909;15.094;7.095;3.242;4.414
NH3;uur;µg/m³;20170107 00:00;20170107 01:00;7.62;2.697;11.275;6.22;2.458;4.008
NH3;uur;µg/m³;20170107 01:00;20170107 02:00;5.995;2.64;8.78;4.931;2.261;4.646
NH3;uur;µg/m³;20170107 02:00;20170107 03:00;4.806;2.937;8.55;3.188;3.023;4.634
NH3;uur;µg/m³;20170107 03:00;20170107 04:00;4.952;2.121;8.031;2.535;2.29;
NH3;uur;µg/m³;20170107 04:00;20170107 05:00;3.816;1.714;8.502;1.068;1.183;
NH3;uur;µg/m³;20170107 05:00;20170107 06:00;3.873;1.656;7.915;1.239;2.023;
NH3;uur;µg/m³;20170107 06:00;20170107 07:00;4.931;1.582;;2.861;;
NH3;uur;µg/m³;20170107 07:00;20170107 08:00;;1.617;9.62;2.535;;
NH3;uur;µg/m³;20170107 08:00;20170107 09:00;;1.762;8.483;5.631;;
NH3;uur;µg/m³;20170107 09:00;20170107 10:00;;1.676;9.231;2.839;;
NH3;uur;µg/m³;20170107 10:00;20170107 11:00;;1.73;;2.086;;
NH3;uur;µg/m³;20170107 11:00;20170107 12:00;;1.832;;3.586;;
NH3;uur;µg/m³;20170107 12:00;20170107 13:00;;;;0.785;;
NH3;uur;µg/m³;20170107 13:00;20170107 14:00;1.617;;;0.996;;
NH3;uur;µg/m³;20170107 14:00;20170107 15:00;0.802;;;2.559;;
NH3;uur;µg/m³;20170107 15:00;20170107 16:00;0.992;;;6.493;;
NH3;uur;µg/m³;20170107 16:00;20170107 17:00;2.294;;;10.279;;
NH3;uur;µg/m³;20170107 17:00;20170107 18:00;3.185;;8.889;0.789;-0.226;
NH3;uur;µg/m³;20170107 18:00;20170107 19:00;3.742;;9.259;1.31;0.509;
NH3;uur;µg/m³;20170107 19:00;20170107 20:00;;;8.923;4.089;0.235;
NH3;uur;µg/m³;20170107 20:00;20170107 21:00;3.787;;5.117;;0.885;
NH3;uur;µg/m³;20170107 21:00;20170107 22:00;;;7.991;;;
NH3;uur;µg/m³;20170107 22:00;20170107 23:00;;;4.211;;;
NH3;uur;µg/m³;20170107 23:00;20170108 00:00;;;10.072;;;
NH3;uur;µg/m³;20170108 00:00;20170108 01:00;;;5.537;;;
NH3;uur;µg/m³;20170108 01:00;20170108 02:00;;0.591;5.84;;;
NH3;uur;µg/m³;20170108 02:00;20170108 03:00;;0.629;5.731;;;
NH3;uur;µg/m³;20170108 03:00;20170108 04:00;;0.602;8.831;;;
NH3;uur;µg/m³;20170108 04:00;20170108 05:00;;0.535;10.625;;;
NH3;uur;µg/m³;20170108 05:00;20170108 06:00;;0.539;4.855;;;
NH3;uur;µg/m³;20170108 06:00;20170108 07:00;;0.488;8.674;;;
NH3;uur;µg/m³;20170108 07:00;20170108 08:00;;0.551;13.79;;;
NH3;uur;µg/m³;20170108 08:00;20170108 09:00;;0.501;11.067;;;
NH3;uur;µg/m³;20170108 09:00;20170108 10:00;;0.526;8.908;;;
NH3;uur;µg/m³;20170108 10:00;20170108 11:00;;0.589;8.085;;;
NH3;uur;µg/m³;20170108 11:00;20170108 12:00;;0.527;7.973;;62.101;
NH3;uur;µg/m³;20170108 12:00;20170108 13:00;;0.534;8.508;;75.057;
NH3;uur;µg/m³;20170108 13:00;20170108 14:00;;0.596;7.17;;47.847;
NH3;uur;µg/m³;20170108 14:00;20170108 15:00;;0.716;6.712;;36.901;
NH3;uur;µg/m³;20170108 15:00;20170108 16:00;;0.659;6.899;;21.169;
NH3;uur;µg/m³;20170108 16:00;20170108 17:00;;0.694;11.171;;12.173;
NH3;uur;µg/m³;20170108 17:00;20170108 18:00;;0.395;7.821;;13.389;
NH3;uur;µg/m³;20170108 18:00;20170108 19:00;;0.479;11.384;;15.439;
NH3;uur;µg/m³;20170108 19:00;20170108 20:00;;1.2;14.068;;28.102;
NH3;uur;µg/m³;20170108 20:00;20170108 21:00;;0.917;15.942;;46.695;
NH3;uur;µg/m³;20170108 21:00;20170108 22:00;;1.586;18.426;;23.667;
NH3;uur;µg/m³;20170108 22:00;20170108 23:00;;0.992;18.908;;28.147;
NH3;uur;µg/m³;20170108 23:00;20170109 00:00;;2.211;16.915;;29.665;
NH3;uur;µg/m³;20170109 00:00;20170109 01:00;;3.438;15.94;;30.704;
NH3;uur;µg/m³;20170109 01:00;20170109 02:00;;3.612;14.421;;32.278;
NH3;uur;µg/m³;20170109 02:00;20170109 03:00;;4.185;14.095;;24.501;
NH3;uur;µg/m³;20170109 03:00;20170109 04:00;;3.092;14.095;;19.082;
NH3;uur;µg/m³;20170109 04:00;20170109 05:00;;1.719;15.696;;16.677;
NH3;uur;µg/m³;20170109 05:00;20170109 06:00;20.535;1.631;13.813;;9.98;
NH3;uur;µg/m³;20170109 06:00;20170109 07:00;15.38;1.382;14.552;;4.647;
NH3;uur;µg/m³;20170109 07:00;20170109 08:00;15.667;0.501;13.929;;5.256;
NH3;uur;µg/m³;20170109 08:00;20170109 09:00;13.643;0.174;13.37;;3.898;8.392
NH3;uur;µg/m³;20170109 09:00;20170109 10:00;14.867;0.595;12.924;;;7.941
NH3;uur;µg/m³;20170109 10:00;20170109 11:00;16.401;0.208;11.353;4.897;2.076;9.614
NH3;uur;µg/m³;20170109 11:00;20170109 12:00;12.116;0.394;11.235;3.67;1.683;10.415
NH3;uur;µg/m³;20170109 12:00;20170109 13:00;7.922;0.45;11.166;5.763;;9.553
NH3;uur;µg/m³;20170109 13:00;20170109 14:00;6.143;0.748;11.444;4.986;0.362;10.18
NH3;uur;µg/m³;20170109 14:00;20170109 15:00;5.101;0.526;;3.736;0.295;
NH3;uur;µg/m³;20170109 15:00;20170109 16:00;5.837;0.936;;6.173;1.023;
NH3;uur;µg/m³;20170109 16:00;20170109 17:00;4.419;1.388;;5.44;0.676;10.423
NH3;uur;µg/m³;20170109 17:00;20170109 18:00;3.351;1.742;11.345;4.04;0.206;10.674
NH3;uur;µg/m³;20170109 18:00;20170109 19:00;3.845;1.341;10.264;3.996;;
NH3;uur;µg/m³;20170109 19:00;20170109 20:00;;1.031;9.817;4.671;-0.182;
NH3;uur;µg/m³;20170109 20:00;20170109 21:00;4.122;1.137;9.507;4.589;;
NH3;uur;µg/m³;20170109 21:00;20170109 22:00;6.313;0.873;9.169;2.726;;7.858
NH3;uur;µg/m³;20170109 22:00;20170109 23:00;5.514;0.529;8.737;2.063;;6.165
NH3;uur;µg/m³;20170109 23:00;20170110 00:00;5.259;0.476;7.653;1.748;;6.513
NH3;uur;µg/m³;20170110 00:00;20170110 01:00;3.962;0.416;7.501;1.9;;
NH3;uur;µg/m³;20170110 01:00;20170110 02:00;;0.437;7.365;1.648;;
NH3;uur;µg/m³;20170110 02:00;20170110 03:00;2.533;0.481;;4.464;;
NH3;uur;µg/m³;20170110 03:00;20170110 04:00;;0.44;;4.546;;
NH3;uur;µg/m³;20170110 04:00;20170110 05:00;3.202;0.609;5.108;5.007;;
NH3;uur;µg/m³;20170110 05:00;20170110 06:00;8.291;0.44;8.901;8.016;0.78;2.727
NH3;uur;µg/m³;20170110 06:00;20170110 07:00;8.548;0.458;7.895;4.839;1.823;
NH3;uur;µg/m³;20170110 07:00;20170110 08:00;8.176;0.551;9.549;2.846;1.272;
NH3;uur;µg/m³;20170110 08:00;20170110 09:00;5.628;0.624;10.866;4;0.108;
NH3;uur;µg/m³;20170110 09:00;20170110 10:00;5.849;0.571;10.421;5.604;;
NH3;uur;µg/m³;20170110 10:00;20170110 11:00;5.982;0.544;10.684;4.519;-0.219;4.365
NH3;uur;µg/m³;20170110 11:00;20170110 12:00;5.123;0.607;11.561;1.629;1.335;5.099
NH3;uur;µg/m³;20170110 12:00;20170110 13:00;6.083;0.695;11.713;1.566;1.486;4.668
NH3;uur;µg/m³;20170110 13:00;20170110 14:00;4.75;0.832;12.11;1.531;1.498;4.285
NH3;uur;µg/m³;20170110 14:00;20170110 15:00;5.949;0.741;12.803;1.548;0.097;5.251
NH3;uur;µg/m³;20170110 15:00;20170110 16:00;6.688;0.926;12.472;5.056;0.005;6.517
NH3;uur;µg/m³;20170110 16:00;20170110 17:00;7.365;1.07;12.014;6.351;0.076;6.211
NH3;uur;µg/m³;20170110 17:00;20170110 18:00;10.197;1.138;12.299;9.092;0.564;7.447
NH3;uur;µg/m³;20170110 18:00;20170110 19:00;11.448;1.143;11.292;11.507;1.194;6.021
NH3;uur;µg/m³;20170110 19:00;20170110 20:00;11.513;1.271;10.694;10.633;2.008;7.524
NH3;uur;µg/m³;20170110 20:00;20170110 21:00;10.233;1.599;10.506;7.808;1.793;8.081
NH3;uur;µg/m³;20170110 21:00;20170110 22:00;9.451;1.234;9.977;8.547;1.517;6.523
NH3;uur;µg/m³;20170110 22:00;20170110 23:00;9.295;1.165;10.033;3.803;1.324;6.758
NH3;uur;µg/m³;20170110 23:00;20170111 00:00;9.487;1.122;10.543;2.271;1.31;6.695
NH3;uur;µg/m³;20170111 00:00;20170111 01:00;8.939;1.052;10.496;6.272;0.446;6.462
NH3;uur;µg/m³;20170111 01:00;20170111 02:00;8.137;1.068;10.317;4.216;0.109;6.214
NH3;uur;µg/m³;20170111 02:00;20170111 03:00;5.51;1.126;10.235;7.55;-0.022;5.427
NH3;uur;µg/m³;20170111 03:00;20170111 04:00;4.906;1.179;10.163;4.702;-0.431;
NH3;uur;µg/m³;20170111 04:00;20170111 05:00;4.265;1.042;9.533;3.657;0.053;4.658
NH3;uur;µg/m³;20170111 05:00;20170111 06:00;4.489;0.792;9.458;4.191;0.046;4.345
NH3;uur;µg/m³;20170111 06:00;20170111 07:00;3.433;0.627;8.934;2.339;-0.088;4.499
NH3;uur;µg/m³;20170111 07:00;20170111 08:00;3.319;0.825;;1.949;;
NH3;uur;µg/m³;20170111 08:00;20170111 09:00;3.612;0.689;;1.586;;
NH3;uur;µg/m³;20170111 09:00;20170111 10:00;;0.722;9.613;1.253;;
NH3;uur;µg/m³;20170111 10:00;20170111 11:00;;0.608;8.438;1.695;;
NH3;uur;µg/m³;20170111 11:00;20170111 12:00;;0.856;4.474;2.516;;1.933
NH3;uur;µg/m³;20170111 12:00;20170111 13:00;;0.627;3.184;1.436;4.012;2.241
NH3;uur;µg/m³;20170111 13:00;20170111 14:00;6.46;0.347;3.095;1.498;7.051;2.4
NH3;uur;µg/m³;20170111 14:00;20170111 15:00;7.558;0.488;3.275;1.506;7.656;2.355
NH3;uur;µg/m³;20170111 15:00;20170111 16:00;5.672;0.345;3.269;1.508;5.776;2.289
NH3;uur;µg/m³;20170111 16:00;20170111 17:00;6.226;0.524;3.214;1.232;6.663;2.016
NH3;uur;µg/m³;20170111 17:00;20170111 18:00;7.459;0.764;3.646;1.4;6.406;1.668
NH3;uur;µg/m³;20170111 18:00;20170111 19:00;7.776;0.61;4.143;0.635;7.101;1.623
NH3;uur;µg/m³;20170111 19:00;20170111 20:00;5.496;0.713;4.273;0.942;5.035;1.587
NH3;uur;µg/m³;20170111 20:00;20170111 21:00;5.29;0.641;3.741;0.922;4.006;1.145
NH3;uur;µg/m³;20170111 21:00;20170111 22:00;5.123;0.593;3.692;1.058;4.257;1.377
