Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180102 20:00;20180102 21:00;183.37;236.03;198.21;;291.1;128;236.1;965.7;261.5
CO;uur;µg/m³;20180102 21:00;20180102 22:00;199.08;267.46;201.66;;311.1;153.8;247.6;1120.9;283
CO;uur;µg/m³;20180102 22:00;20180102 23:00;211.61;257.38;207.18;;331;174.4;220.4;275.4;275.4
CO;uur;µg/m³;20180102 23:00;20180103 00:00;200.01;288.78;231.04;;293.4;159.3;222.2;262.4;261.9
CO;uur;µg/m³;20180103 00:00;20180103 01:00;151.87;207.4;187.29;;266.7;140.1;211.2;896.4;242.4
CO;uur;µg/m³;20180103 01:00;20180103 02:00;151.84;223.34;181.63;;250.1;122.9;216.4;760.1;236
CO;uur;µg/m³;20180103 02:00;20180103 03:00;167.17;207.52;176.2;;231.7;107;217.3;1120.6;214.2
CO;uur;µg/m³;20180103 03:00;20180103 04:00;156.47;204.7;159.93;;210.3;102.5;201.1;186.2;203
CO;uur;µg/m³;20180103 04:00;20180103 05:00;142.49;207.62;149.29;;184.6;78;193.5;153.2;193.4
CO;uur;µg/m³;20180103 05:00;20180103 06:00;137.19;200.17;141.04;;196.5;79.1;202.8;164.6;195.2
CO;uur;µg/m³;20180103 06:00;20180103 07:00;148.47;219;155.86;;198;81;199.9;162.3;195.2
CO;uur;µg/m³;20180103 07:00;20180103 08:00;137.29;244.29;181.1;;203.8;88.3;195.9;157.1;187
