Export;EXP-2023-01 (20230705 21:24);;;StationsCode;NL49551;NL49553
Periode;20220101 00:00 - 20230101 00:00;;;BeheerderMeetStation;GGD A'dam;GGD A'dam
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;IJmuiden-Kanaaldijk;Wijk aan Zee-Burgemeester Rothestraat
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(52.463039,4.601842);(52.493992,4.601986)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad
;;;;StationsType;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;H2S metingen met een Thermo monitor;H2S metingen met een Thermo monitor
;;;;Accreditatienummer;nvt;nvt
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL49551;NL49553
H2S;uur;µg/m³;20220219 01:00;20220219 02:00;0.2;0.3
H2S;uur;µg/m³;20220219 02:00;20220219 03:00;0.6;0.4
H2S;uur;µg/m³;20220219 03:00;20220219 04:00;0.7;0.6
H2S;uur;µg/m³;20220219 04:00;20220219 05:00;0.5;0.8
H2S;uur;µg/m³;20220219 05:00;20220219 06:00;0.7;0.6
H2S;uur;µg/m³;20220219 06:00;20220219 07:00;0.7;0.5
H2S;uur;µg/m³;20220219 07:00;20220219 08:00;0.5;0.5
H2S;uur;µg/m³;20220219 08:00;20220219 09:00;0.9;0.5
H2S;uur;µg/m³;20220219 09:00;20220219 10:00;0.6;0.5
H2S;uur;µg/m³;20220219 10:00;20220219 11:00;0.7;0.4
H2S;uur;µg/m³;20220219 11:00;20220219 12:00;0.8;0.4
H2S;uur;µg/m³;20220219 12:00;20220219 13:00;0.8;0.3
H2S;uur;µg/m³;20220219 13:00;20220219 14:00;0.5;0.2
H2S;uur;µg/m³;20220219 14:00;20220219 15:00;0.8;0.4
H2S;uur;µg/m³;20220219 15:00;20220219 16:00;0.8;0.5
H2S;uur;µg/m³;20220219 16:00;20220219 17:00;0.9;1.2
H2S;uur;µg/m³;20220219 17:00;20220219 18:00;0.7;3.1
H2S;uur;µg/m³;20220219 18:00;20220219 19:00;0.6;1.4
H2S;uur;µg/m³;20220219 19:00;20220219 20:00;0.9;1.9
H2S;uur;µg/m³;20220219 20:00;20220219 21:00;0.3;1.2
H2S;uur;µg/m³;20220219 21:00;20220219 22:00;0.7;0.4
H2S;uur;µg/m³;20220219 22:00;20220219 23:00;0.7;0.3
H2S;uur;µg/m³;20220219 23:00;20220220 00:00;1;0.6
H2S;uur;µg/m³;20220220 00:00;20220220 01:00;0.9;0.4
H2S;uur;µg/m³;20220220 01:00;20220220 02:00;0.3;0.5
H2S;uur;µg/m³;20220220 02:00;20220220 03:00;0.7;0.4
H2S;uur;µg/m³;20220220 03:00;20220220 04:00;0.7;0.5
H2S;uur;µg/m³;20220220 04:00;20220220 05:00;0.5;1.2
H2S;uur;µg/m³;20220220 05:00;20220220 06:00;0.4;1.7
H2S;uur;µg/m³;20220220 06:00;20220220 07:00;0.5;0.7
H2S;uur;µg/m³;20220220 07:00;20220220 08:00;0.6;2
H2S;uur;µg/m³;20220220 08:00;20220220 09:00;0.8;0.3
H2S;uur;µg/m³;20220220 09:00;20220220 10:00;0.9;0.3
H2S;uur;µg/m³;20220220 10:00;20220220 11:00;0.7;0.6
H2S;uur;µg/m³;20220220 11:00;20220220 12:00;0.6;0.7
H2S;uur;µg/m³;20220220 12:00;20220220 13:00;0.3;0.6
H2S;uur;µg/m³;20220220 13:00;20220220 14:00;0.4;0.4
H2S;uur;µg/m³;20220220 14:00;20220220 15:00;;
H2S;uur;µg/m³;20220220 15:00;20220220 16:00;0.4;0.7
H2S;uur;µg/m³;20220220 16:00;20220220 17:00;0.7;0.7
H2S;uur;µg/m³;20220220 17:00;20220220 18:00;0.6;0.5
H2S;uur;µg/m³;20220220 18:00;20220220 19:00;0.4;0.6
H2S;uur;µg/m³;20220220 19:00;20220220 20:00;0.5;0.4
H2S;uur;µg/m³;20220220 20:00;20220220 21:00;0.5;0.8
H2S;uur;µg/m³;20220220 21:00;20220220 22:00;0.5;0.4
H2S;uur;µg/m³;20220220 22:00;20220220 23:00;0.6;0.5
H2S;uur;µg/m³;20220220 23:00;20220221 00:00;0.6;0.4
H2S;uur;µg/m³;20220221 00:00;20220221 01:00;0.6;0.4
H2S;uur;µg/m³;20220221 01:00;20220221 02:00;0.4;0.3
H2S;uur;µg/m³;20220221 02:00;20220221 03:00;0.5;0.3
H2S;uur;µg/m³;20220221 03:00;20220221 04:00;0.4;0.2
H2S;uur;µg/m³;20220221 04:00;20220221 05:00;0.7;0.5
H2S;uur;µg/m³;20220221 05:00;20220221 06:00;0.7;0.4
H2S;uur;µg/m³;20220221 06:00;20220221 07:00;0.5;0.5
H2S;uur;µg/m³;20220221 07:00;20220221 08:00;;0.5
H2S;uur;µg/m³;20220221 08:00;20220221 09:00;0.3;0.6
H2S;uur;µg/m³;20220221 09:00;20220221 10:00;0.5;
H2S;uur;µg/m³;20220221 10:00;20220221 11:00;0.4;0.4
H2S;uur;µg/m³;20220221 11:00;20220221 12:00;0.5;0.6
H2S;uur;µg/m³;20220221 12:00;20220221 13:00;0.7;0.5
H2S;uur;µg/m³;20220221 13:00;20220221 14:00;0.5;0.7
H2S;uur;µg/m³;20220221 14:00;20220221 15:00;2;0.8
H2S;uur;µg/m³;20220221 15:00;20220221 16:00;2;0.5
H2S;uur;µg/m³;20220221 16:00;20220221 17:00;0.7;0.6
H2S;uur;µg/m³;20220221 17:00;20220221 18:00;0.8;0.5
H2S;uur;µg/m³;20220221 18:00;20220221 19:00;0.6;0.5
H2S;uur;µg/m³;20220221 19:00;20220221 20:00;0.5;0.2
H2S;uur;µg/m³;20220221 20:00;20220221 21:00;0.9;0.2
H2S;uur;µg/m³;20220221 21:00;20220221 22:00;1.9;0.4
H2S;uur;µg/m³;20220221 22:00;20220221 23:00;0.5;0.4
H2S;uur;µg/m³;20220221 23:00;20220222 00:00;0.3;0.3
H2S;uur;µg/m³;20220222 00:00;20220222 01:00;0.5;0.8
H2S;uur;µg/m³;20220222 01:00;20220222 02:00;0.6;0.5
H2S;uur;µg/m³;20220222 02:00;20220222 03:00;0.7;0.6
H2S;uur;µg/m³;20220222 03:00;20220222 04:00;0.6;0.5
H2S;uur;µg/m³;20220222 04:00;20220222 05:00;0.3;0.7
H2S;uur;µg/m³;20220222 05:00;20220222 06:00;0.5;0.8
H2S;uur;µg/m³;20220222 06:00;20220222 07:00;0.7;0.4
H2S;uur;µg/m³;20220222 07:00;20220222 08:00;0.4;0.6
H2S;uur;µg/m³;20220222 08:00;20220222 09:00;0.6;1
H2S;uur;µg/m³;20220222 09:00;20220222 10:00;0.6;2.3
H2S;uur;µg/m³;20220222 10:00;20220222 11:00;0.6;2.3
H2S;uur;µg/m³;20220222 11:00;20220222 12:00;0.6;2
H2S;uur;µg/m³;20220222 12:00;20220222 13:00;0.4;0.4
H2S;uur;µg/m³;20220222 13:00;20220222 14:00;0.5;0.3
H2S;uur;µg/m³;20220222 14:00;20220222 15:00;0.4;0.7
H2S;uur;µg/m³;20220222 15:00;20220222 16:00;0.7;0.4
H2S;uur;µg/m³;20220222 16:00;20220222 17:00;0.5;1.1
H2S;uur;µg/m³;20220222 17:00;20220222 18:00;1.1;0.5
H2S;uur;µg/m³;20220222 18:00;20220222 19:00;0.6;0.4
H2S;uur;µg/m³;20220222 19:00;20220222 20:00;0.7;0.8
H2S;uur;µg/m³;20220222 20:00;20220222 21:00;0.2;0.7
H2S;uur;µg/m³;20220222 21:00;20220222 22:00;0.9;0.4
H2S;uur;µg/m³;20220222 22:00;20220222 23:00;0.7;0.6
H2S;uur;µg/m³;20220222 23:00;20220223 00:00;0.4;0.8
H2S;uur;µg/m³;20220223 00:00;20220223 01:00;0.6;0.5
H2S;uur;µg/m³;20220223 01:00;20220223 02:00;0.4;0.6
H2S;uur;µg/m³;20220223 02:00;20220223 03:00;0.4;0.7
H2S;uur;µg/m³;20220223 03:00;20220223 04:00;0.6;0.9
H2S;uur;µg/m³;20220223 04:00;20220223 05:00;0.5;0.5
H2S;uur;µg/m³;20220223 05:00;20220223 06:00;0.8;0.8
H2S;uur;µg/m³;20220223 06:00;20220223 07:00;0.6;0.5
H2S;uur;µg/m³;20220223 07:00;20220223 08:00;0.9;0.5
H2S;uur;µg/m³;20220223 08:00;20220223 09:00;0.6;0.4
H2S;uur;µg/m³;20220223 09:00;20220223 10:00;0.8;0.6
H2S;uur;µg/m³;20220223 10:00;20220223 11:00;0.2;1.2
H2S;uur;µg/m³;20220223 11:00;20220223 12:00;1;1.1
H2S;uur;µg/m³;20220223 12:00;20220223 13:00;0.6;0.7
H2S;uur;µg/m³;20220223 13:00;20220223 14:00;0.6;1.8
H2S;uur;µg/m³;20220223 14:00;20220223 15:00;0.5;1.5
H2S;uur;µg/m³;20220223 15:00;20220223 16:00;0.7;0.9
H2S;uur;µg/m³;20220223 16:00;20220223 17:00;0.9;0.9
H2S;uur;µg/m³;20220223 17:00;20220223 18:00;0.8;0.3
H2S;uur;µg/m³;20220223 18:00;20220223 19:00;0.7;2.7
H2S;uur;µg/m³;20220223 19:00;20220223 20:00;0.5;1
H2S;uur;µg/m³;20220223 20:00;20220223 21:00;0.4;1.6
H2S;uur;µg/m³;20220223 21:00;20220223 22:00;0.5;1.1
H2S;uur;µg/m³;20220223 22:00;20220223 23:00;0.5;1.3
H2S;uur;µg/m³;20220223 23:00;20220224 00:00;0.3;1.4
H2S;uur;µg/m³;20220224 00:00;20220224 01:00;0.7;1.5
H2S;uur;µg/m³;20220224 01:00;20220224 02:00;0.3;2
H2S;uur;µg/m³;20220224 02:00;20220224 03:00;0.4;2
H2S;uur;µg/m³;20220224 03:00;20220224 04:00;0.4;1.4
H2S;uur;µg/m³;20220224 04:00;20220224 05:00;0.7;1.3
H2S;uur;µg/m³;20220224 05:00;20220224 06:00;0.7;3.2
H2S;uur;µg/m³;20220224 06:00;20220224 07:00;0.7;4.4
H2S;uur;µg/m³;20220224 07:00;20220224 08:00;0.6;4
H2S;uur;µg/m³;20220224 08:00;20220224 09:00;0.6;2.3
H2S;uur;µg/m³;20220224 09:00;20220224 10:00;0.5;2.3
H2S;uur;µg/m³;20220224 10:00;20220224 11:00;0.5;3.6
H2S;uur;µg/m³;20220224 11:00;20220224 12:00;0.2;6
H2S;uur;µg/m³;20220224 12:00;20220224 13:00;0.8;2
H2S;uur;µg/m³;20220224 13:00;20220224 14:00;0.7;0.7
H2S;uur;µg/m³;20220224 14:00;20220224 15:00;0.3;0.8
H2S;uur;µg/m³;20220224 15:00;20220224 16:00;0.8;0.3
H2S;uur;µg/m³;20220224 16:00;20220224 17:00;0.5;0.5
H2S;uur;µg/m³;20220224 17:00;20220224 18:00;0.4;0.4
H2S;uur;µg/m³;20220224 18:00;20220224 19:00;0.7;0.3
H2S;uur;µg/m³;20220224 19:00;20220224 20:00;;
H2S;uur;µg/m³;20220224 20:00;20220224 21:00;0.3;0.3
H2S;uur;µg/m³;20220224 21:00;20220224 22:00;0.5;0.3
H2S;uur;µg/m³;20220224 22:00;20220224 23:00;0.5;0.5
H2S;uur;µg/m³;20220224 23:00;20220225 00:00;0.6;0.4
H2S;uur;µg/m³;20220225 00:00;20220225 01:00;0.3;0.5
H2S;uur;µg/m³;20220225 01:00;20220225 02:00;0.7;0.3
H2S;uur;µg/m³;20220225 02:00;20220225 03:00;0.5;0.5
H2S;uur;µg/m³;20220225 03:00;20220225 04:00;0.3;0.3
H2S;uur;µg/m³;20220225 04:00;20220225 05:00;0.6;0.3
H2S;uur;µg/m³;20220225 05:00;20220225 06:00;0.4;0.3
H2S;uur;µg/m³;20220225 06:00;20220225 07:00;0.7;0.7
H2S;uur;µg/m³;20220225 07:00;20220225 08:00;;0.7
H2S;uur;µg/m³;20220225 08:00;20220225 09:00;0.4;0.7
H2S;uur;µg/m³;20220225 09:00;20220225 10:00;0.4;0.5
H2S;uur;µg/m³;20220225 10:00;20220225 11:00;0.8;0.4
H2S;uur;µg/m³;20220225 11:00;20220225 12:00;0.4;0.3
H2S;uur;µg/m³;20220225 12:00;20220225 13:00;0.5;0.4
H2S;uur;µg/m³;20220225 13:00;20220225 14:00;0.6;0.6
H2S;uur;µg/m³;20220225 14:00;20220225 15:00;0.4;0.6
H2S;uur;µg/m³;20220225 15:00;20220225 16:00;1.1;0.4
H2S;uur;µg/m³;20220225 16:00;20220225 17:00;1.5;0.6
H2S;uur;µg/m³;20220225 17:00;20220225 18:00;0.7;0.4
H2S;uur;µg/m³;20220225 18:00;20220225 19:00;0.8;0.3
H2S;uur;µg/m³;20220225 19:00;20220225 20:00;0.5;0.4
H2S;uur;µg/m³;20220225 20:00;20220225 21:00;1.4;0.5
H2S;uur;µg/m³;20220225 21:00;20220225 22:00;1.8;0.2
H2S;uur;µg/m³;20220225 22:00;20220225 23:00;1.1;0.6
H2S;uur;µg/m³;20220225 23:00;20220226 00:00;0.6;0.5
H2S;uur;µg/m³;20220226 00:00;20220226 01:00;0.4;0.6
H2S;uur;µg/m³;20220226 01:00;20220226 02:00;0.3;0.4
H2S;uur;µg/m³;20220226 02:00;20220226 03:00;0.6;0.4
H2S;uur;µg/m³;20220226 03:00;20220226 04:00;0.2;0.4
H2S;uur;µg/m³;20220226 04:00;20220226 05:00;0.7;0.6
H2S;uur;µg/m³;20220226 05:00;20220226 06:00;0.6;0.5
H2S;uur;µg/m³;20220226 06:00;20220226 07:00;1;0.5
H2S;uur;µg/m³;20220226 07:00;20220226 08:00;0.6;1.5
H2S;uur;µg/m³;20220226 08:00;20220226 09:00;0.8;2.4
H2S;uur;µg/m³;20220226 09:00;20220226 10:00;0.6;3.9
H2S;uur;µg/m³;20220226 10:00;20220226 11:00;1.1;2
H2S;uur;µg/m³;20220226 11:00;20220226 12:00;0.6;1.3
H2S;uur;µg/m³;20220226 12:00;20220226 13:00;0.5;0.9
H2S;uur;µg/m³;20220226 13:00;20220226 14:00;0.6;1
H2S;uur;µg/m³;20220226 14:00;20220226 15:00;0.5;0.5
H2S;uur;µg/m³;20220226 15:00;20220226 16:00;0.6;1.2
H2S;uur;µg/m³;20220226 16:00;20220226 17:00;0.6;0.8
H2S;uur;µg/m³;20220226 17:00;20220226 18:00;0.8;1.1
H2S;uur;µg/m³;20220226 18:00;20220226 19:00;0.6;0.8
H2S;uur;µg/m³;20220226 19:00;20220226 20:00;0.7;0.8
H2S;uur;µg/m³;20220226 20:00;20220226 21:00;0.5;0.6
H2S;uur;µg/m³;20220226 21:00;20220226 22:00;0.5;1.1
H2S;uur;µg/m³;20220226 22:00;20220226 23:00;1.1;1.5
H2S;uur;µg/m³;20220226 23:00;20220227 00:00;1.4;1
H2S;uur;µg/m³;20220227 00:00;20220227 01:00;0.9;0.7
H2S;uur;µg/m³;20220227 01:00;20220227 02:00;0.8;0.8
H2S;uur;µg/m³;20220227 02:00;20220227 03:00;1;0.8
H2S;uur;µg/m³;20220227 03:00;20220227 04:00;0.7;0.6
H2S;uur;µg/m³;20220227 04:00;20220227 05:00;1.2;0.7
H2S;uur;µg/m³;20220227 05:00;20220227 06:00;0.6;0.8
H2S;uur;µg/m³;20220227 06:00;20220227 07:00;0.6;1.1
H2S;uur;µg/m³;20220227 07:00;20220227 08:00;0.8;0.7
H2S;uur;µg/m³;20220227 08:00;20220227 09:00;0.9;1.2
H2S;uur;µg/m³;20220227 09:00;20220227 10:00;0.5;0.9
H2S;uur;µg/m³;20220227 10:00;20220227 11:00;0.7;0.5
H2S;uur;µg/m³;20220227 11:00;20220227 12:00;0.8;0.5
H2S;uur;µg/m³;20220227 12:00;20220227 13:00;0.6;0.6
H2S;uur;µg/m³;20220227 13:00;20220227 14:00;0.6;0.5
H2S;uur;µg/m³;20220227 14:00;20220227 15:00;0.7;0.6
H2S;uur;µg/m³;20220227 15:00;20220227 16:00;0.5;0.5
H2S;uur;µg/m³;20220227 16:00;20220227 17:00;0.6;0.6
H2S;uur;µg/m³;20220227 17:00;20220227 18:00;0.6;0.8
H2S;uur;µg/m³;20220227 18:00;20220227 19:00;0.9;0.6
H2S;uur;µg/m³;20220227 19:00;20220227 20:00;0.8;0.4
H2S;uur;µg/m³;20220227 20:00;20220227 21:00;0.5;0.4
H2S;uur;µg/m³;20220227 21:00;20220227 22:00;0.6;0.7
H2S;uur;µg/m³;20220227 22:00;20220227 23:00;0.4;0.7
H2S;uur;µg/m³;20220227 23:00;20220228 00:00;0.8;1.1
H2S;uur;µg/m³;20220228 00:00;20220228 01:00;0.4;2.4
H2S;uur;µg/m³;20220228 01:00;20220228 02:00;0.5;2.3
H2S;uur;µg/m³;20220228 02:00;20220228 03:00;0.7;1.8
H2S;uur;µg/m³;20220228 03:00;20220228 04:00;0.8;1.1
H2S;uur;µg/m³;20220228 04:00;20220228 05:00;0.8;1.2
H2S;uur;µg/m³;20220228 05:00;20220228 06:00;0.7;1.3
H2S;uur;µg/m³;20220228 06:00;20220228 07:00;0.8;1.1
H2S;uur;µg/m³;20220228 07:00;20220228 08:00;1;1.6
H2S;uur;µg/m³;20220228 08:00;20220228 09:00;0.9;1.5
H2S;uur;µg/m³;20220228 09:00;20220228 10:00;0.6;2.2
H2S;uur;µg/m³;20220228 10:00;20220228 11:00;0.5;0.7
H2S;uur;µg/m³;20220228 11:00;20220228 12:00;0.7;1.5
H2S;uur;µg/m³;20220228 12:00;20220228 13:00;0.9;1.9
H2S;uur;µg/m³;20220228 13:00;20220228 14:00;0.9;1
H2S;uur;µg/m³;20220228 14:00;20220228 15:00;0.8;1.3
H2S;uur;µg/m³;20220228 15:00;20220228 16:00;1.1;0.9
H2S;uur;µg/m³;20220228 16:00;20220228 17:00;1;1.3
H2S;uur;µg/m³;20220228 17:00;20220228 18:00;1.1;2.4
H2S;uur;µg/m³;20220228 18:00;20220228 19:00;0.8;2.6
H2S;uur;µg/m³;20220228 19:00;20220228 20:00;1.4;1.9
H2S;uur;µg/m³;20220228 20:00;20220228 21:00;1.4;1.8
H2S;uur;µg/m³;20220228 21:00;20220228 22:00;1.3;2.3
H2S;uur;µg/m³;20220228 22:00;20220228 23:00;1.4;2.5
H2S;uur;µg/m³;20220228 23:00;20220301 00:00;1.2;3.9
H2S;uur;µg/m³;20220301 00:00;20220301 01:00;;
H2S;uur;µg/m³;20220301 01:00;20220301 02:00;2.4;2.9
H2S;uur;µg/m³;20220301 02:00;20220301 03:00;1.7;2.7
H2S;uur;µg/m³;20220301 03:00;20220301 04:00;1.2;1.9
H2S;uur;µg/m³;20220301 04:00;20220301 05:00;2.1;2.7
H2S;uur;µg/m³;20220301 05:00;20220301 06:00;1.6;2.3
H2S;uur;µg/m³;20220301 06:00;20220301 07:00;1;2.7
H2S;uur;µg/m³;20220301 07:00;20220301 08:00;1;2.4
H2S;uur;µg/m³;20220301 08:00;20220301 09:00;1;2.8
H2S;uur;µg/m³;20220301 09:00;20220301 10:00;1.4;1.7
H2S;uur;µg/m³;20220301 10:00;20220301 11:00;1.5;2.3
H2S;uur;µg/m³;20220301 11:00;20220301 12:00;1.7;1.8
H2S;uur;µg/m³;20220301 12:00;20220301 13:00;1.3;1.9
H2S;uur;µg/m³;20220301 13:00;20220301 14:00;1.7;1.2
H2S;uur;µg/m³;20220301 14:00;20220301 15:00;1.7;1.4
H2S;uur;µg/m³;20220301 15:00;20220301 16:00;1.2;1.2
H2S;uur;µg/m³;20220301 16:00;20220301 17:00;1.1;1.6
H2S;uur;µg/m³;20220301 17:00;20220301 18:00;1.8;2.8
H2S;uur;µg/m³;20220301 18:00;20220301 19:00;2.6;2.3
H2S;uur;µg/m³;20220301 19:00;20220301 20:00;2.4;1.3
H2S;uur;µg/m³;20220301 20:00;20220301 21:00;1.2;0.7
H2S;uur;µg/m³;20220301 21:00;20220301 22:00;1.2;1.2
H2S;uur;µg/m³;20220301 22:00;20220301 23:00;1.5;0.9
H2S;uur;µg/m³;20220301 23:00;20220302 00:00;1.5;1.3
H2S;uur;µg/m³;20220302 00:00;20220302 01:00;1.2;1.1
H2S;uur;µg/m³;20220302 01:00;20220302 02:00;0.9;1.3
H2S;uur;µg/m³;20220302 02:00;20220302 03:00;1.2;1.1
H2S;uur;µg/m³;20220302 03:00;20220302 04:00;1;1.1
H2S;uur;µg/m³;20220302 04:00;20220302 05:00;0.8;1.1
H2S;uur;µg/m³;20220302 05:00;20220302 06:00;1.3;1.3
H2S;uur;µg/m³;20220302 06:00;20220302 07:00;1;1.3
H2S;uur;µg/m³;20220302 07:00;20220302 08:00;1.5;1.4
H2S;uur;µg/m³;20220302 08:00;20220302 09:00;1.6;1.7
H2S;uur;µg/m³;20220302 09:00;20220302 10:00;1.3;1.5
H2S;uur;µg/m³;20220302 10:00;20220302 11:00;1.4;1.3
H2S;uur;µg/m³;20220302 11:00;20220302 12:00;0.8;1.1
H2S;uur;µg/m³;20220302 12:00;20220302 13:00;0.8;0.8
H2S;uur;µg/m³;20220302 13:00;20220302 14:00;0.7;0.9
H2S;uur;µg/m³;20220302 14:00;20220302 15:00;0.9;1
H2S;uur;µg/m³;20220302 15:00;20220302 16:00;1.2;1
H2S;uur;µg/m³;20220302 16:00;20220302 17:00;1.6;1.4
H2S;uur;µg/m³;20220302 17:00;20220302 18:00;0.8;1
H2S;uur;µg/m³;20220302 18:00;20220302 19:00;1.4;1.1
H2S;uur;µg/m³;20220302 19:00;20220302 20:00;0.8;0.6
H2S;uur;µg/m³;20220302 20:00;20220302 21:00;1.4;1.2
H2S;uur;µg/m³;20220302 21:00;20220302 22:00;1.3;1.2
H2S;uur;µg/m³;20220302 22:00;20220302 23:00;1.3;0.7
H2S;uur;µg/m³;20220302 23:00;20220303 00:00;1.4;1.2
H2S;uur;µg/m³;20220303 00:00;20220303 01:00;1.9;1.5
H2S;uur;µg/m³;20220303 01:00;20220303 02:00;1.1;1.3
H2S;uur;µg/m³;20220303 02:00;20220303 03:00;1.4;1.6
H2S;uur;µg/m³;20220303 03:00;20220303 04:00;0.9;0.9
H2S;uur;µg/m³;20220303 04:00;20220303 05:00;1.3;0.7
H2S;uur;µg/m³;20220303 05:00;20220303 06:00;1.3;1.1
H2S;uur;µg/m³;20220303 06:00;20220303 07:00;0.9;1.3
H2S;uur;µg/m³;20220303 07:00;20220303 08:00;1.4;1.2
H2S;uur;µg/m³;20220303 08:00;20220303 09:00;1.6;1.5
H2S;uur;µg/m³;20220303 09:00;20220303 10:00;1.8;1.6
H2S;uur;µg/m³;20220303 10:00;20220303 11:00;1.4;1.3
H2S;uur;µg/m³;20220303 11:00;20220303 12:00;1.3;1.3
H2S;uur;µg/m³;20220303 12:00;20220303 13:00;1.5;0.9
H2S;uur;µg/m³;20220303 13:00;20220303 14:00;1;0.9
H2S;uur;µg/m³;20220303 14:00;20220303 15:00;0.9;1.1
H2S;uur;µg/m³;20220303 15:00;20220303 16:00;0.8;0.5
H2S;uur;µg/m³;20220303 16:00;20220303 17:00;1;0.6
H2S;uur;µg/m³;20220303 17:00;20220303 18:00;0.9;0.7
H2S;uur;µg/m³;20220303 18:00;20220303 19:00;1.1;0.9
H2S;uur;µg/m³;20220303 19:00;20220303 20:00;0.8;0.9
H2S;uur;µg/m³;20220303 20:00;20220303 21:00;1;1.4
H2S;uur;µg/m³;20220303 21:00;20220303 22:00;1.2;1.5
H2S;uur;µg/m³;20220303 22:00;20220303 23:00;1;1.3
H2S;uur;µg/m³;20220303 23:00;20220304 00:00;1.2;0.9
H2S;uur;µg/m³;20220304 00:00;20220304 01:00;1.1;0.9
H2S;uur;µg/m³;20220304 01:00;20220304 02:00;1.3;0.9
H2S;uur;µg/m³;20220304 02:00;20220304 03:00;1.2;1.1
H2S;uur;µg/m³;20220304 03:00;20220304 04:00;1;1.2
H2S;uur;µg/m³;20220304 04:00;20220304 05:00;0.8;0.7
H2S;uur;µg/m³;20220304 05:00;20220304 06:00;2.1;0.9
H2S;uur;µg/m³;20220304 06:00;20220304 07:00;1.4;1.2
H2S;uur;µg/m³;20220304 07:00;20220304 08:00;1.3;1.4
H2S;uur;µg/m³;20220304 08:00;20220304 09:00;1.3;1.6
H2S;uur;µg/m³;20220304 09:00;20220304 10:00;1.4;0.7
H2S;uur;µg/m³;20220304 10:00;20220304 11:00;1.4;1
H2S;uur;µg/m³;20220304 11:00;20220304 12:00;1.2;0.9
H2S;uur;µg/m³;20220304 12:00;20220304 13:00;0.9;0.9
H2S;uur;µg/m³;20220304 13:00;20220304 14:00;0.9;1
H2S;uur;µg/m³;20220304 14:00;20220304 15:00;1.2;1
H2S;uur;µg/m³;20220304 15:00;20220304 16:00;1.3;0.8
H2S;uur;µg/m³;20220304 16:00;20220304 17:00;1.1;0.9
H2S;uur;µg/m³;20220304 17:00;20220304 18:00;1.6;1.6
H2S;uur;µg/m³;20220304 18:00;20220304 19:00;1.6;1.5
H2S;uur;µg/m³;20220304 19:00;20220304 20:00;1;1
H2S;uur;µg/m³;20220304 20:00;20220304 21:00;1.2;1.7
H2S;uur;µg/m³;20220304 21:00;20220304 22:00;1.4;1.3
H2S;uur;µg/m³;20220304 22:00;20220304 23:00;1.2;1.2
H2S;uur;µg/m³;20220304 23:00;20220305 00:00;0.8;1
H2S;uur;µg/m³;20220305 00:00;20220305 01:00;1.4;1.2
H2S;uur;µg/m³;20220305 01:00;20220305 02:00;0.9;0.9
H2S;uur;µg/m³;20220305 02:00;20220305 03:00;0.9;1.1
H2S;uur;µg/m³;20220305 03:00;20220305 04:00;0.8;1
H2S;uur;µg/m³;20220305 04:00;20220305 05:00;1.3;1.2
H2S;uur;µg/m³;20220305 05:00;20220305 06:00;;
H2S;uur;µg/m³;20220305 06:00;20220305 07:00;1.1;0.9
H2S;uur;µg/m³;20220305 07:00;20220305 08:00;1.4;1
H2S;uur;µg/m³;20220305 08:00;20220305 09:00;1.3;1.4
H2S;uur;µg/m³;20220305 09:00;20220305 10:00;1;0.8
H2S;uur;µg/m³;20220305 10:00;20220305 11:00;1.2;1
H2S;uur;µg/m³;20220305 11:00;20220305 12:00;0.7;0.8
H2S;uur;µg/m³;20220305 12:00;20220305 13:00;0.6;1.3
H2S;uur;µg/m³;20220305 13:00;20220305 14:00;1.2;1.2
H2S;uur;µg/m³;20220305 14:00;20220305 15:00;1.1;1.2
H2S;uur;µg/m³;20220305 15:00;20220305 16:00;1.4;0.8
H2S;uur;µg/m³;20220305 16:00;20220305 17:00;1.1;1.1
H2S;uur;µg/m³;20220305 17:00;20220305 18:00;1;0.7
H2S;uur;µg/m³;20220305 18:00;20220305 19:00;1.4;1
H2S;uur;µg/m³;20220305 19:00;20220305 20:00;1.8;1
H2S;uur;µg/m³;20220305 20:00;20220305 21:00;2.9;1
H2S;uur;µg/m³;20220305 21:00;20220305 22:00;1.5;1.5
H2S;uur;µg/m³;20220305 22:00;20220305 23:00;1.5;0.4
H2S;uur;µg/m³;20220305 23:00;20220306 00:00;1.4;0.9
H2S;uur;µg/m³;20220306 00:00;20220306 01:00;1.3;0.2
H2S;uur;µg/m³;20220306 01:00;20220306 02:00;2.9;0.6
H2S;uur;µg/m³;20220306 02:00;20220306 03:00;1.6;0.8
H2S;uur;µg/m³;20220306 03:00;20220306 04:00;0.7;0.8
H2S;uur;µg/m³;20220306 04:00;20220306 05:00;1;0.7
H2S;uur;µg/m³;20220306 05:00;20220306 06:00;1.6;0.5
H2S;uur;µg/m³;20220306 06:00;20220306 07:00;0.6;0.4
H2S;uur;µg/m³;20220306 07:00;20220306 08:00;1.3;0.6
H2S;uur;µg/m³;20220306 08:00;20220306 09:00;0.8;0.4
H2S;uur;µg/m³;20220306 09:00;20220306 10:00;0.6;0.5
