Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20200130 18:00;20200130 19:00;192.51;252.57;424.7;415.7;273.9;206;1307.2;336.5
CO;uur;µg/m³;20200130 19:00;20200130 20:00;204.85;269.69;396.4;385.7;266.9;187.5;350.3;350.5
CO;uur;µg/m³;20200130 20:00;20200130 21:00;217.5;252.27;354.8;330.1;257.5;157.3;194.3;316.4
CO;uur;µg/m³;20200130 21:00;20200130 22:00;170.15;270.2;287.7;249.7;191.4;128.1;146.7;234
CO;uur;µg/m³;20200130 22:00;20200130 23:00;146.43;288.83;275.5;243.4;187.9;130.4;149.8;231.8
CO;uur;µg/m³;20200130 23:00;20200131 00:00;146.13;244.25;262.7;217.1;184;130.5;152.6;223
CO;uur;µg/m³;20200131 00:00;20200131 01:00;144.97;201.77;260.4;210.6;181.5;127.2;152.8;221.3
CO;uur;µg/m³;20200131 01:00;20200131 02:00;129.16;186.21;255.6;203.8;181.5;132.3;160.9;219.1
CO;uur;µg/m³;20200131 02:00;20200131 03:00;131.68;180.27;250.9;199.6;182.3;140.6;161.7;220.4
CO;uur;µg/m³;20200131 03:00;20200131 04:00;176.73;164.96;255.1;196.3;177.1;133.9;167.3;219.8
CO;uur;µg/m³;20200131 04:00;20200131 05:00;;162.85;258.9;201.9;176.4;138.7;174.8;221.7
CO;uur;µg/m³;20200131 05:00;20200131 06:00;161.99;155.69;262.1;217.1;165.6;132.5;170.6;227.7
CO;uur;µg/m³;20200131 06:00;20200131 07:00;164.64;191.75;281.1;267.1;183.1;136.2;166;245.2
CO;uur;µg/m³;20200131 07:00;20200131 08:00;173.33;254.89;307.8;283.3;186.7;134.3;174.3;247.3
CO;uur;µg/m³;20200131 08:00;20200131 09:00;165.73;325.59;321.3;303.8;198.4;129.6;175;260.8
CO;uur;µg/m³;20200131 09:00;20200131 10:00;168.03;306.96;348.1;333.2;237.7;139.5;177;326.1
CO;uur;µg/m³;20200131 10:00;20200131 11:00;183.52;286.11;310.9;287.4;210.3;126.2;169.5;266.6
CO;uur;µg/m³;20200131 11:00;20200131 12:00;177.83;315.62;301.3;290.4;210.4;133.9;172;262.4
CO;uur;µg/m³;20200131 12:00;20200131 13:00;158.75;259.83;318.4;300;254;132.3;164.8;297
CO;uur;µg/m³;20200131 13:00;20200131 14:00;149.54;276.74;323.4;318.9;226.2;135.9;167.5;271
CO;uur;µg/m³;20200131 14:00;20200131 15:00;156.98;267.98;331.5;292.6;218.6;149.6;185.9;294.6
CO;uur;µg/m³;20200131 15:00;20200131 16:00;174.93;324.58;357.3;352.5;234.8;150;185.7;314.2
CO;uur;µg/m³;20200131 16:00;20200131 17:00;163.27;302.32;399.1;376.3;202.7;159.1;209.6;326.5
CO;uur;µg/m³;20200131 17:00;20200131 18:00;189.02;289.94;382.7;360.8;196.1;142.2;183.1;319.1
CO;uur;µg/m³;20200131 18:00;20200131 19:00;184.25;235.66;361.7;354.5;217.1;143.2;180;294.3
CO;uur;µg/m³;20200131 19:00;20200131 20:00;206.52;238.88;334.1;303.1;218.2;147.7;184.7;271.9
CO;uur;µg/m³;20200131 20:00;20200131 21:00;178.96;216.92;315.3;285.3;220;148.2;182;257.4
CO;uur;µg/m³;20200131 21:00;20200131 22:00;172.9;211.18;333.7;290.2;226.4;158.4;183.8;262.7
CO;uur;µg/m³;20200131 22:00;20200131 23:00;168.78;225.28;348.3;303.5;206.9;152.3;191.4;273.2
CO;uur;µg/m³;20200131 23:00;20200201 00:00;181.52;221.15;320.1;267.1;190.5;137;187.5;258.4
CO;uur;µg/m³;20200201 00:00;20200201 01:00;157.96;231.39;319.4;268.7;189.7;129.1;183.9;249.3
CO;uur;µg/m³;20200201 01:00;20200201 02:00;155.21;215.01;304.5;255.9;178.9;135;178.5;240.4
CO;uur;µg/m³;20200201 02:00;20200201 03:00;160.03;205.24;295.2;251.8;178;129.3;246.2;238.6
CO;uur;µg/m³;20200201 03:00;20200201 04:00;162.78;206.05;294.9;239.4;173.8;130.5;172.2;233.1
CO;uur;µg/m³;20200201 04:00;20200201 05:00;231.78;210.98;291.6;230.4;177.3;131;167;231.8
CO;uur;µg/m³;20200201 05:00;20200201 06:00;239.26;207.56;294.5;233;184.8;140.5;167.6;238.5
CO;uur;µg/m³;20200201 06:00;20200201 07:00;345.31;214.51;293.4;235.3;180.3;140.4;163;236.7
CO;uur;µg/m³;20200201 07:00;20200201 08:00;212.72;230.02;295.8;247.5;203.6;117.2;171.2;239.3
CO;uur;µg/m³;20200201 08:00;20200201 09:00;148.62;256.8;300.3;246.6;190.8;111.4;164.9;235.1
CO;uur;µg/m³;20200201 09:00;20200201 10:00;268.99;278.76;307.4;251;189.1;118;168;240.9
CO;uur;µg/m³;20200201 10:00;20200201 11:00;229.52;324.98;312.6;256.4;192.7;120.6;165.8;250.1
CO;uur;µg/m³;20200201 11:00;20200201 12:00;189.63;360.43;301.5;228.9;182.2;126;165.8;234
CO;uur;µg/m³;20200201 12:00;20200201 13:00;248.69;328.91;303.5;241.5;176.9;126.3;158.3;229.7
CO;uur;µg/m³;20200201 13:00;20200201 14:00;157.64;355.9;298.6;225.3;177.4;143.4;172.2;236.5
CO;uur;µg/m³;20200201 14:00;20200201 15:00;173.1;303.33;274;242.1;181.1;140;167.8;234.2
CO;uur;µg/m³;20200201 15:00;20200201 16:00;372.85;304.04;278.8;253.4;176;143.7;176.6;232.9
CO;uur;µg/m³;20200201 16:00;20200201 17:00;292.63;310.38;285.4;227.4;176.2;138.9;177;237
CO;uur;µg/m³;20200201 17:00;20200201 18:00;215.86;320.25;291.6;239;182;142.8;183.6;229.5
CO;uur;µg/m³;20200201 18:00;20200201 19:00;206.32;291.55;297.5;241.9;183.9;143.6;184.1;243.9
CO;uur;µg/m³;20200201 19:00;20200201 20:00;262.94;302.93;278.7;227.5;182;144.2;183;225.4
CO;uur;µg/m³;20200201 20:00;20200201 21:00;246.9;309.17;281.8;218.5;177.3;141.5;185.5;224.5
CO;uur;µg/m³;20200201 21:00;20200201 22:00;179.49;333.64;270.6;199.7;173.4;132.4;183.8;223.2
CO;uur;µg/m³;20200201 22:00;20200201 23:00;244.96;266.27;274.7;218.2;163;142;185.9;224.7
CO;uur;µg/m³;20200201 23:00;20200202 00:00;267.49;269.36;270.3;199.3;161.1;142.9;176.2;227.6
CO;uur;µg/m³;20200202 00:00;20200202 01:00;43.57;223.77;277.4;199.5;168;138.5;179.8;232.3
CO;uur;µg/m³;20200202 01:00;20200202 02:00;-8.35;182.76;277.6;196.8;170.1;137.7;186.1;235.9
CO;uur;µg/m³;20200202 02:00;20200202 03:00;7.61;199.41;270.1;190.6;175.2;138.4;187.7;234.2
CO;uur;µg/m³;20200202 03:00;20200202 04:00;3.34;191.24;266.8;195.3;178.2;141.1;188.6;234.2
CO;uur;µg/m³;20200202 04:00;20200202 05:00;96.92;213.32;271.4;204.3;174.3;142.3;194.7;241.1
CO;uur;µg/m³;20200202 05:00;20200202 06:00;84.34;200.21;277;206.9;177.2;150.1;193.5;251.6
CO;uur;µg/m³;20200202 06:00;20200202 07:00;21.82;214.74;286.7;219.7;192.7;148.6;205.3;261.9
CO;uur;µg/m³;20200202 07:00;20200202 08:00;11.67;181.25;300.6;237.7;198;146.5;240.1;290.1
CO;uur;µg/m³;20200202 08:00;20200202 09:00;52.59;199.91;332.8;287;210.1;135.9;267.7;296
CO;uur;µg/m³;20200202 09:00;20200202 10:00;152.73;196.28;415.2;338;203.9;201.5;340.4;283.9
CO;uur;µg/m³;20200202 10:00;20200202 11:00;15.24;227.95;456.9;384.1;226.2;223.7;353.9;301
CO;uur;µg/m³;20200202 11:00;20200202 12:00;117.65;229.06;479.7;445.9;217.4;244.7;263;295.4
CO;uur;µg/m³;20200202 12:00;20200202 13:00;67.43;338.8;476.7;387.7;194;215.7;255.6;270.7
CO;uur;µg/m³;20200202 13:00;20200202 14:00;83.47;310.55;475.2;375;209.2;206.8;300.1;305.2
CO;uur;µg/m³;20200202 14:00;20200202 15:00;219.2;296.94;438.1;397.7;228.1;176.9;451.4;294.3
CO;uur;µg/m³;20200202 15:00;20200202 16:00;;281.3;312.2;230.9;202.9;149.1;192.7;250.1
CO;uur;µg/m³;20200202 16:00;20200202 17:00;829.22;258.31;316;233.3;211.6;154.3;193.8;256.8
CO;uur;µg/m³;20200202 17:00;20200202 18:00;804.73;239.04;305.3;232.2;209.2;147;196;241.1
CO;uur;µg/m³;20200202 18:00;20200202 19:00;660.14;238.44;326.6;245.5;226.7;137.5;206.6;246.8
CO;uur;µg/m³;20200202 19:00;20200202 20:00;727.29;241.67;345.4;300.5;235.7;167.6;206.3;252
CO;uur;µg/m³;20200202 20:00;20200202 21:00;977.32;248.32;297.7;244.6;206.9;143.2;191.3;245.5
CO;uur;µg/m³;20200202 21:00;20200202 22:00;1524.41;315.9;291.8;228.3;195.4;124.8;175.7;240.6
CO;uur;µg/m³;20200202 22:00;20200202 23:00;1025.95;291.89;290.1;233.5;188.1;123.7;171.8;245
CO;uur;µg/m³;20200202 23:00;20200203 00:00;409.82;227.55;281.4;215.3;184.5;124.4;172.7;239.2
CO;uur;µg/m³;20200203 00:00;20200203 01:00;;196.03;272.8;198.1;176.8;117.5;174.3;220.6
CO;uur;µg/m³;20200203 01:00;20200203 02:00;;183.47;267.6;192.2;170.6;120.6;171.2;224.2
CO;uur;µg/m³;20200203 02:00;20200203 03:00;;177.32;268.2;190;166.2;126;170.8;224.1
CO;uur;µg/m³;20200203 03:00;20200203 04:00;;178.33;268.1;191.1;168.5;124.8;170.6;224.7
CO;uur;µg/m³;20200203 04:00;20200203 05:00;;176.11;267;197.5;173.5;133;172;226.8
CO;uur;µg/m³;20200203 05:00;20200203 06:00;;189.72;270;198.9;175.6;133.3;176.3;227.9
CO;uur;µg/m³;20200203 06:00;20200203 07:00;;223.41;280.7;229.3;181.2;140.3;138.8;231.7
CO;uur;µg/m³;20200203 07:00;20200203 08:00;;259.12;287.8;241.3;193.3;148.7;143.8;236.6
CO;uur;µg/m³;20200203 08:00;20200203 09:00;;283.93;312.9;365.6;211.5;160;145.1;242.7
CO;uur;µg/m³;20200203 09:00;20200203 10:00;;226.84;295.4;253.7;198.1;146.5;148.9;233.9
CO;uur;µg/m³;20200203 10:00;20200203 11:00;;225.23;287.1;223.4;195.6;146.2;142.3;225.9
CO;uur;µg/m³;20200203 11:00;20200203 12:00;;225.53;280.6;223.3;201.5;147.8;134;225.1
CO;uur;µg/m³;20200203 12:00;20200203 13:00;;235.31;281.5;224.3;201.8;152.2;132.8;222.4
CO;uur;µg/m³;20200203 13:00;20200203 14:00;;226.03;282.1;230.2;203.6;156.2;147.2;230.6
CO;uur;µg/m³;20200203 14:00;20200203 15:00;;254.38;299.4;263.8;209.8;169.8;142.2;240.1
CO;uur;µg/m³;20200203 15:00;20200203 16:00;;230.98;308;312.4;216.7;173.4;154.3;252.3
CO;uur;µg/m³;20200203 16:00;20200203 17:00;;282.11;340.2;291.1;222.1;185.6;160.2;259
CO;uur;µg/m³;20200203 17:00;20200203 18:00;;332.74;356.1;314.1;227.9;179;159.9;273.6
CO;uur;µg/m³;20200203 18:00;20200203 19:00;;305.51;351.7;355.9;229.2;168.4;166.5;270.2
CO;uur;µg/m³;20200203 19:00;20200203 20:00;;274.04;328.3;250.1;219.7;165.3;172.7;256.2
CO;uur;µg/m³;20200203 20:00;20200203 21:00;;312.87;328.5;254.9;219.8;150.7;181.4;265.8
CO;uur;µg/m³;20200203 21:00;20200203 22:00;;289.78;345.3;266.1;250.8;176.6;161.2;279
CO;uur;µg/m³;20200203 22:00;20200203 23:00;;322.66;322.1;318.3;235.7;157.4;147.7;300.2
CO;uur;µg/m³;20200203 23:00;20200204 00:00;;265.74;329.3;214.6;210;143.1;142.8;231.6
CO;uur;µg/m³;20200204 00:00;20200204 01:00;;211.22;290.1;189;261.9;138.8;149.4;219.1
CO;uur;µg/m³;20200204 01:00;20200204 02:00;;206.97;271.3;216.9;155.8;144.9;151.7;210.6
CO;uur;µg/m³;20200204 02:00;20200204 03:00;;190.33;261.8;233;153.6;147;152.9;216.1
CO;uur;µg/m³;20200204 03:00;20200204 04:00;;173.28;258.8;192.8;150.4;145.6;149.3;217.3
CO;uur;µg/m³;20200204 04:00;20200204 05:00;;172.17;258.9;185.8;140.8;146.7;147.2;216.9
CO;uur;µg/m³;20200204 05:00;20200204 06:00;;179.54;259.7;191.8;141.8;146.2;150.1;217.9
CO;uur;µg/m³;20200204 06:00;20200204 07:00;;236.82;269.7;209.4;153;152.6;151;226.2
CO;uur;µg/m³;20200204 07:00;20200204 08:00;;301.88;289.1;236.6;168.8;161.4;169.7;233.4
CO;uur;µg/m³;20200204 08:00;20200204 09:00;;373.09;308.2;255.4;190.8;161.9;171.5;247.5
CO;uur;µg/m³;20200204 09:00;20200204 10:00;;334.66;274.2;229;167.7;153.1;171.6;243.4
CO;uur;µg/m³;20200204 10:00;20200204 11:00;;342.33;268.8;201.2;164.1;142.5;158.5;231
CO;uur;µg/m³;20200204 11:00;20200204 12:00;;287.96;262.1;446.4;207.9;143.5;161.7;236.2
CO;uur;µg/m³;20200204 12:00;20200204 13:00;;328.51;269.8;720;203.6;145.1;159.8;236.1
CO;uur;µg/m³;20200204 13:00;20200204 14:00;;354.03;276.4;224.1;;139.2;158.3;232.5
CO;uur;µg/m³;20200204 14:00;20200204 15:00;;389.73;328.3;285.7;230.1;141.9;161.9;264.8
CO;uur;µg/m³;20200204 15:00;20200204 16:00;;350.6;376.8;238.9;256.6;158.9;165.3;247.2
CO;uur;µg/m³;20200204 16:00;20200204 17:00;;371.47;402.2;252;279.7;181.8;156.2;327.7
CO;uur;µg/m³;20200204 17:00;20200204 18:00;;575.22;645.7;278.6;323.2;610.4;154.8;387.2
CO;uur;µg/m³;20200204 18:00;20200204 19:00;;580.56;541.8;278.2;369;201.4;158.3;366.4
CO;uur;µg/m³;20200204 19:00;20200204 20:00;;577.84;416.5;268.2;395.9;294.4;155.2;431.8
CO;uur;µg/m³;20200204 20:00;20200204 21:00;;563.72;366.6;266.3;395.4;874.5;142;380
CO;uur;µg/m³;20200204 21:00;20200204 22:00;;435.93;352.4;227.4;311;792.1;143.7;326.3
CO;uur;µg/m³;20200204 22:00;20200204 23:00;;499.57;343;220.9;320.3;909.6;145.6;433.4
CO;uur;µg/m³;20200204 23:00;20200205 00:00;;553.4;297.8;204.3;289.7;928.3;143.8;325.7
CO;uur;µg/m³;20200205 00:00;20200205 01:00;;289.53;284.1;211.6;219.5;1203;141;272
CO;uur;µg/m³;20200205 01:00;20200205 02:00;;249.53;277.1;196.2;222.3;612.9;143.5;219.4
CO;uur;µg/m³;20200205 02:00;20200205 03:00;;198.8;266.7;170.4;256.6;164.5;141.1;219.6
CO;uur;µg/m³;20200205 03:00;20200205 04:00;;182.06;245.6;171;192.8;148.5;141.3;206.4
CO;uur;µg/m³;20200205 04:00;20200205 05:00;;172.78;271.4;172.5;194.5;275;144.4;217.7
CO;uur;µg/m³;20200205 05:00;20200205 06:00;;276.46;303.5;184.6;212;176.1;144.6;338.3
CO;uur;µg/m³;20200205 06:00;20200205 07:00;;491.1;468.6;298;226.1;218.3;185.6;695.9
CO;uur;µg/m³;20200205 07:00;20200205 08:00;;1347.92;625.9;627.9;298.9;243;368;621.7
CO;uur;µg/m³;20200205 08:00;20200205 09:00;;1260.67;784.1;744.9;424.1;281.2;178.8;1212.6
CO;uur;µg/m³;20200205 09:00;20200205 10:00;;934.18;839.6;565.3;541.6;204.2;196.7;1277.8
CO;uur;µg/m³;20200205 10:00;20200205 11:00;;819.2;622.2;458.2;1056.4;168.8;188.7;633.2
CO;uur;µg/m³;20200205 11:00;20200205 12:00;;301.27;534.2;436.5;369.4;187.7;185.4;330.8
CO;uur;µg/m³;20200205 12:00;20200205 13:00;;332.14;366.2;365.6;303;205.2;171.4;268
CO;uur;µg/m³;20200205 13:00;20200205 14:00;;329.32;366.3;334.1;276.4;213.5;218.9;264.8
CO;uur;µg/m³;20200205 14:00;20200205 15:00;;257.6;323.3;320.5;295;182.6;171;278.3
CO;uur;µg/m³;20200205 15:00;20200205 16:00;;311.97;300.2;276.6;297.6;189.5;184.5;276.6
CO;uur;µg/m³;20200205 16:00;20200205 17:00;;452.27;311.3;381.2;309.5;197.8;192.6;220.9
CO;uur;µg/m³;20200205 17:00;20200205 18:00;;518.73;334;303.3;324.4;201.1;200.2;241
CO;uur;µg/m³;20200205 18:00;20200205 19:00;;447.22;421.7;435.6;347;196.5;194.5;277.8
CO;uur;µg/m³;20200205 19:00;20200205 20:00;;363;412;358.7;341.5;184.4;225.3;244.9
CO;uur;µg/m³;20200205 20:00;20200205 21:00;;411.82;361.4;304.6;331;162.6;200.2;200.8
CO;uur;µg/m³;20200205 21:00;20200205 22:00;;400.83;412.9;301.8;354.9;164.4;193.6;239.6
CO;uur;µg/m³;20200205 22:00;20200205 23:00;;489.28;411.3;355.5;344;161.1;192.4;324.4
CO;uur;µg/m³;20200205 23:00;20200206 00:00;;375.61;391.1;448;329.7;162;189.3;226.9
CO;uur;µg/m³;20200206 00:00;20200206 01:00;173.51;249.8;333.9;265.4;307.4;153.3;186.9;245.8
CO;uur;µg/m³;20200206 01:00;20200206 02:00;156.98;211.19;323.9;269.2;302.7;155.8;189.5;227.1
CO;uur;µg/m³;20200206 02:00;20200206 03:00;;210.89;316.6;294.9;295.1;159.1;193.4;233
CO;uur;µg/m³;20200206 03:00;20200206 04:00;162.8;239.4;310.9;249.4;281.4;169.4;205.2;239.4
CO;uur;µg/m³;20200206 04:00;20200206 05:00;195.8;240.32;299.4;246;271.6;179.9;211.4;227
CO;uur;µg/m³;20200206 05:00;20200206 06:00;229.93;258.79;327.9;282.9;273.1;192.2;214.3;290.3
CO;uur;µg/m³;20200206 06:00;20200206 07:00;160.51;347.89;431;356.4;294;193;214.5;359.2
CO;uur;µg/m³;20200206 07:00;20200206 08:00;206.42;616.12;508.2;479.3;352.8;221.4;236.5;454.4
CO;uur;µg/m³;20200206 08:00;20200206 09:00;271.29;711.72;573.8;509.5;407.9;248.7;234.8;393.9
CO;uur;µg/m³;20200206 09:00;20200206 10:00;298.43;629.41;573.2;534.5;463;214.5;244.4;363.5
CO;uur;µg/m³;20200206 10:00;20200206 11:00;304.62;447.25;423.2;432.6;358.7;217.8;258.3;332
CO;uur;µg/m³;20200206 11:00;20200206 12:00;288.09;454.05;349;330.5;311.5;191.5;219.8;279.1
CO;uur;µg/m³;20200206 12:00;20200206 13:00;256.06;420.96;327.9;332.8;309.9;201.2;210.8;277.4
CO;uur;µg/m³;20200206 13:00;20200206 14:00;284.49;395.29;323.6;313.9;290.9;198.9;194.8;257.4
CO;uur;µg/m³;20200206 14:00;20200206 15:00;247.7;358.14;308.5;310.9;289.6;215.6;363.2;293.8
CO;uur;µg/m³;20200206 15:00;20200206 16:00;193.54;406.75;334.8;345.3;321.7;223.5;187.1;293.2
CO;uur;µg/m³;20200206 16:00;20200206 17:00;200.02;411.32;374.7;395;324.9;248.9;200.1;340.6
CO;uur;µg/m³;20200206 17:00;20200206 18:00;254.68;559.69;460.7;412.1;379.6;235.5;193.8;466.7
CO;uur;µg/m³;20200206 18:00;20200206 19:00;290.09;498.5;560.6;409.5;406.6;200;182.8;557.9
CO;uur;µg/m³;20200206 19:00;20200206 20:00;325.06;514.13;685.6;456.2;444.4;213.8;231.1;676.2
CO;uur;µg/m³;20200206 20:00;20200206 21:00;351.66;479.52;893.2;488.9;490.9;194.8;234.8;999.9
CO;uur;µg/m³;20200206 21:00;20200206 22:00;395.44;393.77;918.9;594.1;509.8;191.1;217.6;1014.1
CO;uur;µg/m³;20200206 22:00;20200206 23:00;390.65;331.45;1007.9;641.6;528.1;184.3;190.1;899.5
CO;uur;µg/m³;20200206 23:00;20200207 00:00;426.21;354.12;770.7;563;560.9;275.6;204.1;781.2
CO;uur;µg/m³;20200207 00:00;20200207 01:00;331.37;359.26;490.2;355.5;447.2;317.9;287.8;639.9
CO;uur;µg/m³;20200207 01:00;20200207 02:00;321.18;285.17;402.3;329.7;368.1;388.1;423.6;386.1
CO;uur;µg/m³;20200207 02:00;20200207 03:00;247.12;321.41;422;335.1;350.1;428.6;491.1;343.8
CO;uur;µg/m³;20200207 03:00;20200207 04:00;243.77;361.09;477.3;336.3;355.6;365.8;373.8;348.1
CO;uur;µg/m³;20200207 04:00;20200207 05:00;232.19;301.21;466.8;364.4;388.9;349.2;342.1;370.1
CO;uur;µg/m³;20200207 05:00;20200207 06:00;220.45;331.35;543.9;439.8;436;371.5;302.1;441.7
CO;uur;µg/m³;20200207 06:00;20200207 07:00;201.14;391.02;560.4;472.4;382.9;392.3;368.3;521.9
CO;uur;µg/m³;20200207 07:00;20200207 08:00;187.51;496.06;532.8;403.8;346.5;389.3;355.2;386.8
CO;uur;µg/m³;20200207 08:00;20200207 09:00;221.51;610.43;599.5;461.6;379;396.4;351.8;367.9
CO;uur;µg/m³;20200207 09:00;20200207 10:00;199.99;417.71;568;415.8;366.9;327.7;338;381.2
CO;uur;µg/m³;20200207 10:00;20200207 11:00;186.7;441.77;489.1;553.6;357.8;300.5;265.2;359.5
CO;uur;µg/m³;20200207 11:00;20200207 12:00;193.58;401.48;508.7;542.4;382.2;295.8;266.9;374.3
CO;uur;µg/m³;20200207 12:00;20200207 13:00;221.9;327.7;545.6;454.9;399;313.6;330.8;366.2
CO;uur;µg/m³;20200207 13:00;20200207 14:00;197;372.15;524.8;414.2;366.7;301.2;304.2;371.3
CO;uur;µg/m³;20200207 14:00;20200207 15:00;205.29;371.03;;514.3;357.9;286.7;285.2;348.4
CO;uur;µg/m³;20200207 15:00;20200207 16:00;261.95;341.5;480.5;508.6;351.9;273.5;266.6;336.4
CO;uur;µg/m³;20200207 16:00;20200207 17:00;261.27;380.16;472.1;438.9;369;280.8;257.6;333.2
CO;uur;µg/m³;20200207 17:00;20200207 18:00;240.99;448.26;531.2;406.7;378.9;305.9;300.1;358
CO;uur;µg/m³;20200207 18:00;20200207 19:00;234.51;443.19;497.7;376.9;382.9;325.3;316.1;372.4
CO;uur;µg/m³;20200207 19:00;20200207 20:00;228.53;379.86;500.1;383.8;391.1;320.5;320;370.3
CO;uur;µg/m³;20200207 20:00;20200207 21:00;214.9;325.46;494.8;361.4;385.6;328.7;328.7;372.2
CO;uur;µg/m³;20200207 21:00;20200207 22:00;212.71;326.17;502.7;357.6;377.5;299.6;501.2;394.6
CO;uur;µg/m³;20200207 22:00;20200207 23:00;220.94;336.53;511.7;340.9;371.8;301.2;424.4;375.5
CO;uur;µg/m³;20200207 23:00;20200208 00:00;205.16;332.06;467.3;362.5;355.6;297.3;578.7;353
CO;uur;µg/m³;20200208 00:00;20200208 01:00;299.27;264.82;462.5;332.2;343.7;286.5;730.8;359.9
CO;uur;µg/m³;20200208 01:00;20200208 02:00;308.72;266.5;445.2;349.8;360.1;295.3;793.8;364.8
CO;uur;µg/m³;20200208 02:00;20200208 03:00;307.84;268.83;447.9;339.5;366.6;288.8;608.6;377.5
CO;uur;µg/m³;20200208 03:00;20200208 04:00;288.58;283.04;443.7;339.2;373.8;292.2;429.2;381
CO;uur;µg/m³;20200208 04:00;20200208 05:00;309.42;270.36;452.1;333.7;377.6;289.2;426;
CO;uur;µg/m³;20200208 05:00;20200208 06:00;296.46;272.29;434.7;327.3;368.5;287.7;629.1;
CO;uur;µg/m³;20200208 06:00;20200208 07:00;277.38;266.6;439.3;333.3;366.1;280;444.1;
CO;uur;µg/m³;20200208 07:00;20200208 08:00;265.46;266.6;447.3;354.7;351.8;279.1;355.8;
CO;uur;µg/m³;20200208 08:00;20200208 09:00;245.24;262.75;520.6;376.1;352.5;290.9;428.8;
CO;uur;µg/m³;20200208 09:00;20200208 10:00;244.59;277.87;534;458;357.5;284.2;731.4;
CO;uur;µg/m³;20200208 10:00;20200208 11:00;245.54;299.79;530.4;428.7;362.2;272.8;1305.4;
CO;uur;µg/m³;20200208 11:00;20200208 12:00;257.11;315.01;549.9;433.9;374;298.4;714.7;
CO;uur;µg/m³;20200208 12:00;20200208 13:00;261.46;358.85;560.3;459.5;402.5;269.7;1721.5;
CO;uur;µg/m³;20200208 13:00;20200208 14:00;;359.16;547.9;422.8;383.3;243.7;368.2;
CO;uur;µg/m³;20200208 14:00;20200208 15:00;263.09;329.52;512;383;388.4;225.7;261.8;
CO;uur;µg/m³;20200208 15:00;20200208 16:00;262.55;407.87;460.3;365;350.6;225.9;212.7;
CO;uur;µg/m³;20200208 16:00;20200208 17:00;251.45;423.6;490.8;421.3;345.9;266.7;237.7;
CO;uur;µg/m³;20200208 17:00;20200208 18:00;274.31;396.5;538.9;464.6;364.6;254.2;399.3;
CO;uur;µg/m³;20200208 18:00;20200208 19:00;298.32;329.73;493.3;448.1;369.6;312.2;998.1;
CO;uur;µg/m³;20200208 19:00;20200208 20:00;290.03;371.64;518.9;451.7;397.8;347.3;1846.6;
CO;uur;µg/m³;20200208 20:00;20200208 21:00;295.66;343.22;530.1;453.8;431.5;302.3;674.1;
CO;uur;µg/m³;20200208 21:00;20200208 22:00;292.51;313.79;491.5;446.7;421.2;251.6;1137.8;
CO;uur;µg/m³;20200208 22:00;20200208 23:00;308.43;356.93;445.6;391.2;356.3;234.4;1590.8;
CO;uur;µg/m³;20200208 23:00;20200209 00:00;291.91;350.87;432.4;340.9;330.3;211.9;6799.3;
CO;uur;µg/m³;20200209 00:00;20200209 01:00;182.86;285.83;411.2;309.2;335.3;191.3;1787.6;
CO;uur;µg/m³;20200209 01:00;20200209 02:00;167.32;267.01;393.5;306.8;332.9;196;1368.4;
CO;uur;µg/m³;20200209 02:00;20200209 03:00;158.91;236.66;367;273.6;316;186.8;1628.9;
CO;uur;µg/m³;20200209 03:00;20200209 04:00;152.86;236.26;346;266.2;297.8;180;1568.9;
CO;uur;µg/m³;20200209 04:00;20200209 05:00;154.46;203.68;339.2;254.9;289.6;177.5;1927.8;
CO;uur;µg/m³;20200209 05:00;20200209 06:00;134.45;188.36;345.2;257.3;296.2;191.2;1728.3;
CO;uur;µg/m³;20200209 06:00;20200209 07:00;142.99;183.59;334;244.8;279.3;186.9;1685.1;
CO;uur;µg/m³;20200209 07:00;20200209 08:00;154.06;179.23;325.7;235.6;264.2;197.4;1929.8;
CO;uur;µg/m³;20200209 08:00;20200209 09:00;133.3;180.04;315.1;242.8;261.7;200.9;1750.6;
CO;uur;µg/m³;20200209 09:00;20200209 10:00;118.76;184.71;319.6;242.9;261.9;181.9;1423.7;
CO;uur;µg/m³;20200209 10:00;20200209 11:00;120.25;183.28;312.9;252;257.3;186.7;1228.1;
