Export;EXP-2023-01 (20230706 15:28);;;StationsCode;NL01484;NL01485;NL01495;NL01496;NL10318;NL10444;NL10444;NL10644;NL10722;NL10722;NL10934;NL10934;NL49016;NL49551;NL49553;NL49704
Periode;20170101 00:00 - 20180101 00:00;;;BeheerderMeetStation;DCMR;DCMR;DCMR;DCMR;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;GGD A'dam;GGD A'dam;GGD A'dam;GGD A'dam
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;Botlek-Oude Maasweg;Hoogvliet-Leemkuil;Maassluis-Kwartellaan;Hoek v. Holland-Berghaven;Philippine-Stelleweg;De Zilk-Vogelaarsdreef;De Zilk-Vogelaarsdreef;Cabauw-Wielsekade;Eibergen-Lintveldseweg;Eibergen-Lintveldseweg;Kollumerwaard-Hooge Zuidwal;Kollumerwaard-Hooge Zuidwal;Amsterdam-Westerpark;IJmuiden-Kanaaldijk;Wijk aan Zee-Burgemeester Rothestraat;Amsterdam-Hoogtij
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(51.888889,4.3125);(51.867411,4.355242);(51.932039,4.228025);(51.977803,4.121944);(51.294498,3.749484);(52.296556,4.510817);(52.296556,4.510817);(51.974489,4.923301);(52.091801,6.605367);(52.091801,6.605367);(53.330425,6.276815);(53.330425,6.276815);(52.393972,4.870157);(52.463039,4.601842);(52.493992,4.601986);(52.428017,4.773478)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43w SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L520;L224;L224;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01495;NL01496;NL10318;NL10444;NL10444;NL10644;NL10722;NL10722;NL10934;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20170424 13:00;20170424 14:00;4.8;2;2.4;9.7;;-0.71;;1.7;-0.78;;-0.3;;0.4;2.8;0.5;-0.1
SO2;uur;µg/m³;20170424 14:00;20170424 15:00;4.3;2.1;2.4;7.3;;-0.55;;0.13;-1.73;;-0.95;;0.3;2.6;0.5;-0.9
SO2;uur;µg/m³;20170424 15:00;20170424 16:00;5.2;2.2;2.7;7.6;;-0.18;;0.63;-1.47;;-0.28;;0.3;3.3;0.8;-0.7
SO2;uur;µg/m³;20170424 16:00;20170424 17:00;5.4;2.5;2.7;12.8;;0.48;;-0.39;-2.21;;-0.6;;0.3;3.3;0.8;-0.1
SO2;uur;µg/m³;20170424 17:00;20170424 18:00;9.4;2.1;2.6;14.8;;-0.65;;-0.23;-2.76;;-0.64;;0.4;2.6;0.1;-0.4
SO2;uur;µg/m³;20170424 18:00;20170424 19:00;10.1;2.3;2.2;13.3;;-0.89;;1.84;-2.64;;-0.58;;0.1;2;;-0.5
SO2;uur;µg/m³;20170424 19:00;20170424 20:00;7.4;2.7;2.4;5.9;;-1.04;;1.68;;;-0.88;;0.8;2.6;0.4;-0.8
SO2;uur;µg/m³;20170424 20:00;20170424 21:00;4.1;4.4;1.8;2.3;;-0.74;;-0.12;;;-1.02;;0.5;9;0.7;-1.2
SO2;uur;µg/m³;20170424 21:00;20170424 22:00;3.6;3.4;1.6;3.1;;-0.52;;-1.08;;;-0.53;;0.4;3;0.3;-0.8
SO2;uur;µg/m³;20170424 22:00;20170424 23:00;5.2;6.3;1.9;4.8;;-1.03;;-1;-2.74;;-0.95;;0.1;1.7;0.4;-0.1
SO2;uur;µg/m³;20170424 23:00;20170425 00:00;10.4;8.6;2.7;3.6;;-0.44;;-1.05;;;-0.71;;0.2;2;0.1;-0.8
SO2;uur;µg/m³;20170425 00:00;20170425 01:00;5.3;3;2.8;3;;-0.76;;0.4;-0.17;;0.75;;0.1;1.6;-0.1;-0.3
SO2;uur;µg/m³;20170425 01:00;20170425 02:00;8.7;25.9;2.5;2.6;;-0.92;;0.7;0.03;;0.48;;0;12.3;0.5;-0.5
SO2;uur;µg/m³;20170425 02:00;20170425 03:00;3.1;5.1;2.2;2.3;;-0.88;;0.51;-0.32;;0.3;;0.1;3.3;0.7;-0.7
SO2;uur;µg/m³;20170425 03:00;20170425 04:00;3.1;6.1;2.3;2.4;;-1.39;;0.23;-0.4;;0.61;;0.2;2.2;0.4;1.1
SO2;uur;µg/m³;20170425 04:00;20170425 05:00;4.9;14.7;2.4;2.7;;-1.01;;0.02;0.1;;0.51;;0.2;1.3;-0.5;0.8
SO2;uur;µg/m³;20170425 05:00;20170425 06:00;6;33.9;3.9;3;;-1.34;;-0.08;-0.02;;0.25;;0.1;2.3;0.3;-0.2
SO2;uur;µg/m³;20170425 06:00;20170425 07:00;18.4;34.6;17.4;2.7;;-1.16;;0.19;-0.66;;0.57;;0.1;2;0.5;0.1
SO2;uur;µg/m³;20170425 07:00;20170425 08:00;9.3;25.9;7;2.2;;-1.2;;0.08;0;;0.36;;0.2;1.6;0.7;-0.1
SO2;uur;µg/m³;20170425 08:00;20170425 09:00;4.6;20.9;4.8;2;;-1.09;;0.11;;;0.52;;0.5;15.7;0.1;-0.9
SO2;uur;µg/m³;20170425 09:00;20170425 10:00;3.3;8.8;2.6;1.8;;-0.85;;0.11;0.43;;0.25;;0.7;40.6;0.7;-0.7
SO2;uur;µg/m³;20170425 10:00;20170425 11:00;2.9;6.2;1.4;2;;-1.07;;-0.17;0.52;;0.3;;0.6;28.1;0.7;-0.6
SO2;uur;µg/m³;20170425 11:00;20170425 12:00;2.5;9;1.1;2.1;;-1.28;;0.7;0.63;;0.35;;0.4;8.1;0.5;-0.6
SO2;uur;µg/m³;20170425 12:00;20170425 13:00;2.8;7.2;1.3;2;;-1.05;;0.31;0.82;;0.82;;1.7;3;0.7;-0.8
SO2;uur;µg/m³;20170425 13:00;20170425 14:00;2.8;4.2;0.9;1.8;;-0.79;;0.28;1.08;;0.58;;1;1;0.2;0.7
SO2;uur;µg/m³;20170425 14:00;20170425 15:00;2.9;7.4;0.5;1.7;;-0.96;;0.5;0.63;;0.24;;0.8;2;0.3;0.4
SO2;uur;µg/m³;20170425 15:00;20170425 16:00;3;4.8;1.4;1.9;;-1.21;;0.36;1.02;;1.03;;0.2;1.1;0.7;0.6
SO2;uur;µg/m³;20170425 16:00;20170425 17:00;3.5;6.3;1.5;1.8;;-0.81;;0.19;1.41;;0.85;;2;1.2;0.6;3.5
SO2;uur;µg/m³;20170425 17:00;20170425 18:00;3.1;6;1.6;2.3;;-0.93;;0.33;1.35;;0.82;;0.4;1.2;0;0.7
SO2;uur;µg/m³;20170425 18:00;20170425 19:00;7.3;17.5;1.7;2.2;;-1.15;;0;1.36;;0.77;;0.2;1.4;-0.5;0
SO2;uur;µg/m³;20170425 19:00;20170425 20:00;6.9;25.8;5.1;2.2;;-0.74;;0.34;1.01;;0.64;;0.2;1.8;0.8;0
SO2;uur;µg/m³;20170425 20:00;20170425 21:00;12.1;3.2;3.4;1.9;;-1.06;;0.71;0.84;;0.87;;0.3;1.1;0.2;0.4
SO2;uur;µg/m³;20170425 21:00;20170425 22:00;11.5;16.2;2.3;2;;-0.87;;0.03;1.1;;0.41;;0;2.3;0.1;0
SO2;uur;µg/m³;20170425 22:00;20170425 23:00;14.6;17.3;1.8;2.4;;-0.97;;0.06;1.51;;0.81;;0;;0.7;0
SO2;uur;µg/m³;20170425 23:00;20170426 00:00;9.4;20.1;1.3;1.9;;-0.83;;0.39;1.67;;0.61;;0;6.1;-0.4;0.4
SO2;uur;µg/m³;20170426 00:00;20170426 01:00;3.4;8.6;1;1.8;;0.61;;-1.15;-1.03;;-0.52;;0;5.2;0.8;-0.1
SO2;uur;µg/m³;20170426 01:00;20170426 02:00;2.8;3.6;0.9;1.8;;0.18;;-1.17;-1.22;;-0.65;;0.1;6.1;0.3;-0.1
SO2;uur;µg/m³;20170426 02:00;20170426 03:00;2.8;2.8;1.3;1.7;;-0.62;;-1.25;-1.17;;-0.02;;0.1;11.1;0.3;-0.3
SO2;uur;µg/m³;20170426 03:00;20170426 04:00;2.6;2.4;1.1;1.7;;-0.81;;-0.56;-1.13;;-0.51;;0.2;12.5;0.4;-0.2
SO2;uur;µg/m³;20170426 04:00;20170426 05:00;3.9;2.4;1.2;1.6;;-0.54;;-1.33;-1.31;;-0.66;;0.2;9.3;0.5;0.3
SO2;uur;µg/m³;20170426 05:00;20170426 06:00;4.9;2.5;0.8;1.7;;-0.88;;-0.48;-1.1;;-0.47;;0.3;3.5;0.3;0.3
SO2;uur;µg/m³;20170426 06:00;20170426 07:00;3.3;3.7;2.9;2.5;;-0.58;;-0.64;-1.19;;-0.63;;0.2;;0.3;0.6
SO2;uur;µg/m³;20170426 07:00;20170426 08:00;3.5;4.9;1.9;1.8;;-0.78;;-0.7;-1.35;;0.05;;0.8;5.7;0.6;0.8
SO2;uur;µg/m³;20170426 08:00;20170426 09:00;5;4;2;1.7;;-0.45;;-0.56;-0.58;;-0.22;;1.5;4.3;-0.5;5.5
SO2;uur;µg/m³;20170426 09:00;20170426 10:00;3;3;1.6;1.8;;-0.66;;-0.72;-0.82;;-0.38;;5.3;30.6;1;1.1
SO2;uur;µg/m³;20170426 10:00;20170426 11:00;3;3.6;0.9;1.4;;-0.75;;-0.5;-0.36;;-0.15;;0.7;;0.8;0.2
SO2;uur;µg/m³;20170426 11:00;20170426 12:00;3.2;3.4;0.8;1.5;;-0.85;;-0.68;-0.26;;-0.78;;0.5;;0.6;0.4
SO2;uur;µg/m³;20170426 12:00;20170426 13:00;3;4.9;0.8;1.4;;-0.64;;-0.65;-0.55;;-0.09;;1;;1.6;0.4
SO2;uur;µg/m³;20170426 13:00;20170426 14:00;3;3;0.4;1.6;;-0.79;;-0.55;-0.32;;-0.18;;0.7;12.9;0.7;0.4
SO2;uur;µg/m³;20170426 14:00;20170426 15:00;2.7;3.1;0.5;1.8;;-0.63;;-0.73;-0.6;;-0.44;;0.2;15.4;1.1;0.4
SO2;uur;µg/m³;20170426 15:00;20170426 16:00;3.1;4.9;0.5;2.2;;-0.5;;-0.48;-0.7;;-0.34;;0.5;24;0.4;0.4
SO2;uur;µg/m³;20170426 16:00;20170426 17:00;3;2.5;0.2;2;;-0.85;;-0.27;-1.05;;-0.33;;0.3;36.4;0.6;1.3
SO2;uur;µg/m³;20170426 17:00;20170426 18:00;3;2.2;0;2;;-0.78;;-0.25;-1.34;;-0.65;;0.4;6.4;0.1;0.1
SO2;uur;µg/m³;20170426 18:00;20170426 19:00;3;2.8;0.4;2.1;;-0.98;;-0.8;-0.85;;-0.58;;0.5;4.1;0.9;0
SO2;uur;µg/m³;20170426 19:00;20170426 20:00;2.6;3.1;0.3;2;;-0.92;;-0.64;-1.58;;-0.41;;1.6;3.8;0.2;0.3
SO2;uur;µg/m³;20170426 20:00;20170426 21:00;3.6;4.8;0.3;1.6;;-0.61;;-0.67;-1.28;;-0.14;;1.3;4.5;;0.1
SO2;uur;µg/m³;20170426 21:00;20170426 22:00;3.2;4.4;0.3;1.6;;-0.58;;-0.68;-1.75;;-0.39;;0.4;6.3;0.5;0
SO2;uur;µg/m³;20170426 22:00;20170426 23:00;2.9;3.9;0.3;1.7;;-0.56;;-0.76;-0.45;;-0.48;;0.3;6.9;0.8;0.3
SO2;uur;µg/m³;20170426 23:00;20170427 00:00;2.4;2.7;0.4;1.8;;-0.57;;-0.79;-0.57;;-0.5;;0.3;4.2;0.1;0.1
SO2;uur;µg/m³;20170427 00:00;20170427 01:00;2.3;3.2;0.5;1.5;;1.47;;0.06;4.2;;-0.02;;0.4;7.2;-0.1;0
SO2;uur;µg/m³;20170427 01:00;20170427 02:00;1.9;5;0.2;1.8;;1.27;;0.32;3.07;;-0.16;;0.5;5.8;0.6;0.1
SO2;uur;µg/m³;20170427 02:00;20170427 03:00;3.1;3;0.1;1.7;;0.71;;0.02;3.53;;-0.24;;0.4;11.5;0.4;0.2
SO2;uur;µg/m³;20170427 03:00;20170427 04:00;2.6;2.9;0.5;1.6;;0.44;;0.29;3.76;;-0.13;;0.4;2.7;0.3;0.1
SO2;uur;µg/m³;20170427 04:00;20170427 05:00;2.2;2.8;0.1;1.8;;0.69;;0.28;2.97;;-0.77;;0.3;3.1;0.4;0
SO2;uur;µg/m³;20170427 05:00;20170427 06:00;2.4;2.1;0;1.5;;0.92;;0.33;3.37;;-0.26;;0.2;2.8;-0.1;0.3
SO2;uur;µg/m³;20170427 06:00;20170427 07:00;2.7;2.1;-0.1;1.8;;0.82;;0.4;3.44;;-0.36;;0.3;4.2;0.7;0.5
SO2;uur;µg/m³;20170427 07:00;20170427 08:00;5.2;2.4;-0.8;2;;0.71;;0.49;2.9;;-0.06;;1.1;4.1;1.3;0.6
SO2;uur;µg/m³;20170427 08:00;20170427 09:00;2.5;4.6;0.4;1.5;;0.3;;1.05;4.15;;-0.37;;1.1;2.1;0.1;1.4
SO2;uur;µg/m³;20170427 09:00;20170427 10:00;2.4;3.3;0.1;1.7;;0.92;;0.95;4.37;;-0.25;;1;1.9;1.2;3.1
SO2;uur;µg/m³;20170427 10:00;20170427 11:00;3.3;3.5;0.4;2;;0.7;;1;4.76;;-0.4;;0.4;1.9;-0.2;0.6
SO2;uur;µg/m³;20170427 11:00;20170427 12:00;11.1;11.5;0.4;1.6;;0.62;;0.8;;;-0.15;;0.3;1.8;0.5;0.3
SO2;uur;µg/m³;20170427 12:00;20170427 13:00;6.2;19.2;0.4;1.2;;0.37;;0.71;4.64;;0.22;;0.2;2.2;0.5;0
SO2;uur;µg/m³;20170427 13:00;20170427 14:00;6.8;7.6;0.9;2.7;;0.78;;0.53;4.42;;-0.05;;0.6;2.2;1.2;0
SO2;uur;µg/m³;20170427 14:00;20170427 15:00;6.2;5.7;3.2;2.6;;1.57;;0.84;4.12;;0.14;;0.7;3.2;1.1;0.8
SO2;uur;µg/m³;20170427 15:00;20170427 16:00;4.5;6;8.2;2.4;;1.08;;0.56;3.62;;-0.19;;1.1;2.2;0;1.7
SO2;uur;µg/m³;20170427 16:00;20170427 17:00;6.1;2.5;1.6;2;;0.73;;0.67;4.03;;-0.17;;0.5;2.5;1.1;0.8
SO2;uur;µg/m³;20170427 17:00;20170427 18:00;6.6;2.1;2.3;2.1;;0.37;;0.48;3.38;;-0.12;;0.4;2.5;0.1;0.7
SO2;uur;µg/m³;20170427 18:00;20170427 19:00;5.4;1.8;1;1.9;;0.57;;0.82;3.94;;-0.15;;0.4;1.1;0.2;0.7
SO2;uur;µg/m³;20170427 19:00;20170427 20:00;6.4;1.7;1.2;2.2;;0.42;;2.77;3.41;;-0.43;;0.3;1.3;0.1;0.8
SO2;uur;µg/m³;20170427 20:00;20170427 21:00;7.3;1.7;1.7;11.7;;0.33;;1.81;2.73;;-0.48;;0.2;1.4;1.1;0.5
SO2;uur;µg/m³;20170427 21:00;20170427 22:00;3.5;1.5;0.9;10.2;;0.54;;2.59;3.52;;-0.02;;0.2;1.2;0.3;0.6
SO2;uur;µg/m³;20170427 22:00;20170427 23:00;2.9;1.5;1;2.2;;0.21;;0.82;3.72;;-0.64;;0.2;1.1;0.3;0.5
SO2;uur;µg/m³;20170427 23:00;20170428 00:00;3.5;1.6;1.1;1.3;;0.14;;0.55;3.77;;0.1;;0.1;1.5;-0.2;0.3
SO2;uur;µg/m³;20170428 00:00;20170428 01:00;3.2;1.5;1.5;2.1;;-0.7;;1.7;1.66;;0.15;;0.1;;0;0.8
SO2;uur;µg/m³;20170428 01:00;20170428 02:00;3.9;1.7;0.5;1.8;;-0.6;;1.6;1.14;;-0.77;;0.1;1.8;-0.1;0.9
SO2;uur;µg/m³;20170428 02:00;20170428 03:00;2.8;1.8;0.4;1.2;;-0.82;;1.55;1.56;;-0.54;;0.1;6;0.8;0.4
SO2;uur;µg/m³;20170428 03:00;20170428 04:00;2.9;2.5;0.9;1;;-0.25;;1.66;0.44;;-0.14;;0.1;4.2;0.6;0.2
SO2;uur;µg/m³;20170428 04:00;20170428 05:00;2.1;3.3;0.7;1;;-0.36;;1.67;1.2;;-0.68;;0.1;17;-1;-0.1
SO2;uur;µg/m³;20170428 05:00;20170428 06:00;5.5;2.8;0.9;1.1;;-0.28;;1.38;1.16;;-0.47;;0.2;4.2;0.9;0.2
SO2;uur;µg/m³;20170428 06:00;20170428 07:00;5.3;2.1;0.4;0.9;;0.37;;1.33;0.75;;0.03;;0.2;6.4;0.5;0.5
SO2;uur;µg/m³;20170428 07:00;20170428 08:00;;2.1;1.1;1.1;;-0.41;;1.24;0.72;;-0.7;;0.4;19.5;0.9;0.3
SO2;uur;µg/m³;20170428 08:00;20170428 09:00;2.7;3.1;0.7;1.3;;-0.48;;1.53;0.91;;-0.62;;0.5;6.2;0.6;0.2
SO2;uur;µg/m³;20170428 09:00;20170428 10:00;2.4;3.3;0.8;1;;-0.45;;1.72;0.58;;-0.82;;0.5;11.4;0.2;0.6
SO2;uur;µg/m³;20170428 10:00;20170428 11:00;2.4;4.3;0.7;;;-0.64;;1.48;0.59;;-0.63;;0.7;3.2;0.8;0
SO2;uur;µg/m³;20170428 11:00;20170428 12:00;2.7;3.1;0.4;1;;-0.74;;1.71;1.1;;-0.19;;1;4.8;0.9;0
SO2;uur;µg/m³;20170428 12:00;20170428 13:00;;2.2;0.4;1.1;;-0.63;;1.4;0.37;;-0.44;;1;4.7;-0.1;0.3
SO2;uur;µg/m³;20170428 13:00;20170428 14:00;;2.3;0.4;0.8;;-0.58;;1.49;0.68;;-0.46;;1;3.3;0.2;-0.1
SO2;uur;µg/m³;20170428 14:00;20170428 15:00;;3.8;0.1;1;;-0.82;;1.66;-0.19;;-0.44;;1.1;8.9;0.1;0.4
SO2;uur;µg/m³;20170428 15:00;20170428 16:00;;2.9;0.5;1.1;;-0.65;;1.44;-0.03;;-0.54;;1.4;3.4;0.3;0.4
SO2;uur;µg/m³;20170428 16:00;20170428 17:00;;3.3;0.5;0.8;;-0.76;;1.38;-0.1;;-0.84;;1.5;2.4;0.9;0.2
SO2;uur;µg/m³;20170428 17:00;20170428 18:00;;2.4;0;1.1;;-0.48;;1.65;0.05;;-0.52;;0.6;3.3;-0.2;0.2
SO2;uur;µg/m³;20170428 18:00;20170428 19:00;;3.8;0.3;0.8;;-0.64;;1.5;0.05;;-0.44;;0.6;5.3;0.2;0
SO2;uur;µg/m³;20170428 19:00;20170428 20:00;;2.9;-0.1;0.9;;-0.67;;1.72;-0.2;;-0.76;;0.7;3.7;0.7;0.1
SO2;uur;µg/m³;20170428 20:00;20170428 21:00;;2.7;0.1;1;;-0.47;;1.3;-0.01;;-0.62;;0.7;3.8;0.4;0.2
SO2;uur;µg/m³;20170428 21:00;20170428 22:00;;1.7;0.3;1;;-0.93;;1.35;-0.13;;-0.48;;0.7;2.1;0.3;-0.1
SO2;uur;µg/m³;20170428 22:00;20170428 23:00;;1.9;-0.2;1.4;;-0.67;;1.38;-0.11;;-0.2;;0.6;2.5;;0
SO2;uur;µg/m³;20170428 23:00;20170429 00:00;;4.1;0.2;1.2;;-0.49;;1.36;0.07;;-0.29;;0.5;1.8;-0.2;0
SO2;uur;µg/m³;20170429 00:00;20170429 01:00;;3.6;0.3;0.9;;-1.18;;0.15;0.4;;-0.22;;0.3;1.8;0.9;-0.1
SO2;uur;µg/m³;20170429 01:00;20170429 02:00;;3.9;0.3;1.6;;-0.7;;-0.03;-0.15;;-0.06;;0.2;1.8;0;0.5
SO2;uur;µg/m³;20170429 02:00;20170429 03:00;;4.5;2.6;1.6;;-0.63;;0.12;0.2;;-0.39;;0.2;1.6;0.8;0.6
SO2;uur;µg/m³;20170429 03:00;20170429 04:00;;2;0.5;1.2;;-0.92;;0.09;0.28;;-0.34;;0.2;2;0.8;0.2
SO2;uur;µg/m³;20170429 04:00;20170429 05:00;;1.5;0.5;0.9;;-0.39;;-0.17;0.78;;0.25;;0.2;1.5;0.4;0.1
SO2;uur;µg/m³;20170429 05:00;20170429 06:00;;1.4;1.4;1.1;;-1.01;;0.3;0.62;;-0.15;;0.2;1.6;0.4;0.7
SO2;uur;µg/m³;20170429 06:00;20170429 07:00;;1.5;1.5;1.7;;-0.71;;0.61;0.77;;-0.2;;0.4;1.8;0.3;1.1
SO2;uur;µg/m³;20170429 07:00;20170429 08:00;;2;2.2;2.2;;-0.96;;0.69;0.7;;-0.13;;0.8;1.7;0.6;0.9
SO2;uur;µg/m³;20170429 08:00;20170429 09:00;;1.9;2;3.2;;-0.81;;1.68;0.79;;-0.22;;4.5;2;0.9;2
SO2;uur;µg/m³;20170429 09:00;20170429 10:00;;3.4;2.9;6.4;;-0.71;;5.51;0.59;;-0.28;;5.4;2.5;0.5;8.2
SO2;uur;µg/m³;20170429 10:00;20170429 11:00;3.6;4.4;5.9;6;;-1.11;;6.18;0.89;;0.23;;3.5;1.8;0.6;5.9
SO2;uur;µg/m³;20170429 11:00;20170429 12:00;-0.4;3.1;2.7;4;;-0.93;;2.87;1.38;;-0.21;;5.5;2.1;0.3;6.2
SO2;uur;µg/m³;20170429 12:00;20170429 13:00;1.7;2.3;1.7;3.2;;-0.83;;1.38;1.03;;0.03;;5;2.3;0.4;5.4
SO2;uur;µg/m³;20170429 13:00;20170429 14:00;;2.6;2;5.9;;-0.69;;0.54;0.69;;-0.29;;1.1;2;1.2;3.9
SO2;uur;µg/m³;20170429 14:00;20170429 15:00;;2.6;6.3;4.9;;-0.76;;0.95;;;0.04;;0.7;4;0.1;1.3
SO2;uur;µg/m³;20170429 15:00;20170429 16:00;;2.8;14.3;6.4;;-0.79;;0.35;0.65;;-0.38;;0.9;81.9;1.1;0.7
SO2;uur;µg/m³;20170429 16:00;20170429 17:00;-1.1;3.6;10.3;14.5;;-0.59;;0.19;0.58;;-0.39;;0.6;3.3;1;0.4
SO2;uur;µg/m³;20170429 17:00;20170429 18:00;2.5;2.4;6.1;8;;-0.3;;0.65;1.43;;0.18;;0.2;2.6;0.4;0.3
SO2;uur;µg/m³;20170429 18:00;20170429 19:00;-0.8;2;1.8;4.1;;-0.4;;0.84;1;;-0.3;;0.2;2.1;0.5;0.1
SO2;uur;µg/m³;20170429 19:00;20170429 20:00;0.4;2;1;1.4;;-0.47;;0.51;0.69;;-0.36;;0.1;1.8;0.9;0.1
SO2;uur;µg/m³;20170429 20:00;20170429 21:00;1.1;2.1;0.7;0.8;;-0.83;;0.63;0.2;;-0.44;;0.1;1.3;0.7;0
SO2;uur;µg/m³;20170429 21:00;20170429 22:00;-1.8;1.9;0.4;1.7;;-0.2;;0.38;0.27;;-0.56;;0;1.3;1;0
SO2;uur;µg/m³;20170429 22:00;20170429 23:00;-0.7;2;0.6;1.3;;-0.47;;0.78;0.61;;-0.35;;0.1;1.9;1.1;0.1
SO2;uur;µg/m³;20170429 23:00;20170430 00:00;3.6;1.8;0.6;1.4;;-0.88;;0.86;1.22;;-0.27;;0;1.2;0.5;0.3
SO2;uur;µg/m³;20170430 00:00;20170430 01:00;7.1;1.9;0.4;1.3;;-0.26;;-0.82;1.65;;-0.11;;0;1;0.3;0.1
SO2;uur;µg/m³;20170430 01:00;20170430 02:00;4.4;1.9;0.2;1.2;;-0.87;;1.81;1.35;;0.03;;0.1;2.4;0.7;0.3
SO2;uur;µg/m³;20170430 02:00;20170430 03:00;4.9;1.8;1;2.2;;-0.3;;5.27;0.99;;0.05;;0.7;;1.9;1.4
SO2;uur;µg/m³;20170430 03:00;20170430 04:00;3.6;2.5;1.1;2.4;;0.63;;4.71;1.62;;-0.11;;0.7;2.9;1.4;2.1
SO2;uur;µg/m³;20170430 04:00;20170430 05:00;3.5;3.3;1.5;2.7;;0.85;;5.12;1.75;;0.06;;1.6;3;1.1;2.9
SO2;uur;µg/m³;20170430 05:00;20170430 06:00;4.4;3.4;1.8;3.3;;1.26;;4.59;1.17;;-0.29;;0.8;1.5;2.8;2.2
SO2;uur;µg/m³;20170430 06:00;20170430 07:00;8.2;3.6;4.3;4.1;;2.24;;4.3;0.68;;0.26;;1.2;2;1.9;2.5
SO2;uur;µg/m³;20170430 07:00;20170430 08:00;7.1;4.1;6.4;4.9;;3.8;;4.4;1.91;;0.08;;3.1;4.4;3.1;4.7
SO2;uur;µg/m³;20170430 08:00;20170430 09:00;4.7;4.1;5;4.8;;2.86;;3.35;2.02;;0.53;;3.1;5;3.5;4.4
SO2;uur;µg/m³;20170430 09:00;20170430 10:00;4;4.3;4.4;4.8;;2.17;;2.48;1.84;;0.1;;3.3;5;3.2;3.8
SO2;uur;µg/m³;20170430 10:00;20170430 11:00;6.4;3.8;4.3;3.8;;1.63;;1.23;2.13;;-0.29;;3.1;4.2;4.8;3.2
SO2;uur;µg/m³;20170430 11:00;20170430 12:00;26.1;3.1;3.5;3.7;;0.74;;0.21;1.67;;0.44;;2.1;3.9;4;2.6
SO2;uur;µg/m³;20170430 12:00;20170430 13:00;31.6;2.8;3.6;3.9;;0.62;;0.17;1.76;;0.24;;2.3;3.3;2.4;2.6
SO2;uur;µg/m³;20170430 13:00;20170430 14:00;32.6;1.6;2;2.9;;0.11;;0.45;1.14;;0.09;;2.9;4;3.1;3.7
SO2;uur;µg/m³;20170430 14:00;20170430 15:00;24.5;1.5;2.3;2.6;;-0.04;;0.11;2.04;;-0.31;;1.2;2.2;2.1;1.4
SO2;uur;µg/m³;20170430 15:00;20170430 16:00;99.8;1.9;2.8;3.1;;0.01;;-0.66;1.52;;-0.04;;2;2.7;2.9;2.6
SO2;uur;µg/m³;20170430 16:00;20170430 17:00;76.6;2.1;2.3;3.3;;0.07;;0.15;1.38;;-0.64;;2;2.8;3.6;2.6
SO2;uur;µg/m³;20170430 17:00;20170430 18:00;60.4;2.2;2.6;3;;0.34;;0.12;0.82;;-0.09;;2.3;3.5;2.3;3.2
SO2;uur;µg/m³;20170430 18:00;20170430 19:00;30.9;2.1;2.2;3;;0.34;;0.18;1.05;;0.38;;2.4;3.6;1.9;3
SO2;uur;µg/m³;20170430 19:00;20170430 20:00;5.4;2.2;2.7;3.4;;0.23;;0.1;0.41;;0.05;;2.3;3.2;2.4;3.5
